,language,language_test,r
189,no,tr,0.6517710901358771
190,no,du,0.8125481706069098
191,no,it,0.7602460137842366
192,no,en,0.7490445752013855
193,no,sp,0.7923945330207799
194,no,tr,0.6018911403069108
195,no,du,0.7702726259070114
196,no,it,0.7498480586889347
197,no,en,0.7555860048788743
198,no,sp,0.8062683805238753
199,no,tr,0.6588946233348145
200,no,du,0.8003410922802741
201,no,it,0.6729564267372403
202,no,en,0.6542533316514171
203,no,sp,0.7733614748355084
204,no,tr,0.5796829022098026
205,no,du,0.7124925075689995
206,no,it,0.7779427219541054
207,no,en,0.7395819678287783
208,no,sp,0.7985992154760408
209,no,tr,0.6041824550685211
210,no,du,0.8170852783318955
211,no,it,0.7776182981812735
212,no,en,0.7338245440173212
213,no,sp,0.7300962565268273
214,no,tr,0.6432114728329503
215,no,du,0.7445739417623881
216,no,it,0.7736094230731139
217,no,en,0.7839766932201044
218,no,sp,0.7819612327446628
219,no,tr,0.5541803192021432
220,no,du,0.7995863011173789
221,no,it,0.8522743078020546
222,no,en,0.7278949508051724
223,no,sp,0.7253944096446685
224,no,tr,0.6086123181143179
225,no,du,0.7096219285240513
226,no,it,0.7499278275639135
227,no,en,0.7532754800679314
228,no,sp,0.7505553244521069
229,no,tr,0.6820354399590083
230,no,du,0.708807105796422
231,no,it,0.7647680295251381
232,no,en,0.7470062723897057
233,no,sp,0.7824345020972586
234,no,tr,0.6231947507479502
235,no,du,0.8007810422855091
236,no,it,0.7663088649040245
237,no,en,0.8184296581236691
238,no,sp,0.8166982113795722
239,no,tr,0.547203509702958
240,sp,du,0.7226941768533816
241,sp,it,0.8000724107048092
242,sp,en,0.7690653142436024
243,sp,no,0.8187889049243164
244,sp,tr,0.7421539908832294
245,sp,du,0.7457828936121276
246,sp,it,0.8117384613724653
247,sp,en,0.7491385246538499
248,sp,no,0.626190505321339
249,sp,tr,0.7180294845094289
250,sp,du,0.7242562269182808
251,sp,it,0.8353281838083999
252,sp,en,0.7488923381222156
253,sp,no,0.7191478303157546
254,sp,tr,0.6587411910270642
255,sp,du,0.6703215268490945
256,sp,it,0.7623779978646766
257,sp,en,0.7381395849747817
258,sp,no,0.6556406236125626
259,sp,tr,0.6233656285271382
260,sp,du,0.768683650834508
261,sp,it,0.7246485886316343
262,sp,en,0.735763647345144
263,sp,no,0.7476375670095323
264,sp,tr,0.6500507669271268
265,sp,du,0.710603063902757
266,sp,it,0.7875349975351924
267,sp,en,0.7703490480086749
268,sp,no,0.7600343269687229
269,sp,tr,0.652352777647478
270,sp,du,0.8074397300393696
271,sp,it,0.8495474156621547
272,sp,en,0.805591230648707
273,sp,no,0.7856764925468813
274,sp,tr,0.705121890450793
275,sp,du,0.6979352182985803
276,sp,it,0.8221219482038684
277,sp,en,0.7985781394067878
278,sp,no,0.7454739721117548
279,sp,tr,0.6295121521574104
280,sp,du,0.8028703807280155
281,sp,it,0.8544056354758115
282,sp,en,0.7633775888566422
283,sp,no,0.7146051741019754
284,sp,tr,0.6354434224156784
285,sp,du,0.695938451996234
286,sp,it,0.8403222145274479
287,sp,en,0.766843430811338
288,sp,no,0.6849079449893172
289,sp,tr,0.6837132936245558
290,sp,du,0.6164887185176084
291,sp,it,0.8308316314708665
292,sp,en,0.809062879106171
293,sp,no,0.7582782394016835
294,sp,tr,0.726407321452726
295,sp,du,0.7243782608997337
296,sp,it,0.8060258673217606
297,sp,en,0.7841555221335909
298,sp,no,0.7765389411191745
299,sp,tr,0.6928114507917342
300,tr,du,0.6461626366165483
301,tr,it,0.6303128293946043
302,tr,en,0.5803186288912555
303,tr,no,0.7494775821243371
304,tr,sp,0.6941879424511318
305,tr,du,0.7338734310860175
306,tr,it,0.6915647910129029
307,tr,en,0.5655378521923334
308,tr,no,0.5889194868680145
309,tr,sp,0.6568019826600076
310,tr,du,0.6699675794656567
311,tr,it,0.6732106533019542
312,tr,en,0.5800243283415799
313,tr,no,0.7235675804892957
314,tr,sp,0.6600305567192525
315,tr,du,0.6673728744617683
316,tr,it,0.703443798589634
317,tr,en,0.6133234651522741
318,tr,no,0.6332865926255439
319,tr,sp,0.740171527408863
320,tr,du,0.6850046437456812
321,tr,it,0.6156217763945753
322,tr,en,0.5461586959492192
323,tr,no,0.6444966507663119
324,tr,sp,0.6660196021306223
325,tr,du,0.6143242658698438
326,tr,it,0.6855603580387513
327,tr,en,0.6288460394386092
328,tr,no,0.6890074462785599
329,tr,sp,0.6988703025121108
330,tr,du,0.7508851269675849
331,tr,it,0.703202678788044
332,tr,en,0.647883512519889
333,tr,no,0.6644054609621225
334,tr,sp,0.6183468272214334
335,tr,du,0.6351127879791815
336,tr,it,0.7134377630946548
337,tr,en,0.6159614226890491
338,tr,no,0.7157137432700874
339,tr,sp,0.6499733693706083
340,tr,du,0.6849462822011781
341,tr,it,0.7341971260665543
342,tr,en,0.4883766884711921
343,tr,no,0.6930307714462542
344,tr,sp,0.6686875464944699
345,tr,du,0.5877151795866763
346,tr,it,0.6432040784457285
347,tr,en,0.6736101783602526
348,tr,no,0.6207304104280551
349,tr,sp,0.5503751833742186
350,tr,du,0.6404573324156552
351,tr,it,0.708047256977796
352,tr,en,0.7149480483380626
353,tr,no,0.7197282910399269
354,tr,sp,0.6636082369152865
355,tr,du,0.6529428096948116
356,tr,it,0.6836424441732543
357,tr,en,0.6648477448703833
358,tr,no,0.7271294831548162
359,tr,sp,0.728670264395219
