,language,language_test,r
243,sp,no,0.8362649678779714
244,sp,tr,0.7521346595556472
245,sp,du,0.7566929738445367
246,sp,it,0.8273631682065107
247,sp,en,0.7519577371284105
248,sp,no,0.6296367711855778
249,sp,tr,0.6993697317306703
250,sp,du,0.7321574027467112
251,sp,it,0.8418042671394547
252,sp,en,0.7283597161001867
253,sp,no,0.7008807323542826
254,sp,tr,0.6765244506347614
255,sp,du,0.6620978801890853
256,sp,it,0.7668257709213847
257,sp,en,0.725314952213184
258,sp,no,0.6585493038324651
259,sp,tr,0.5677036114255382
260,sp,du,0.7322854321961385
261,sp,it,0.7575452471137031
262,sp,en,0.7354627825851796
263,sp,no,0.7237176767001917
264,sp,tr,0.6162385520811478
265,sp,du,0.6938869552992288
266,sp,it,0.8196782275899199
267,sp,en,0.77828395422128
268,sp,no,0.7374165618898235
269,sp,tr,0.6619986280040444
270,sp,du,0.7858846821230578
271,sp,it,0.8414848461770856
272,sp,en,0.8116017801281863
273,sp,no,0.7849041322986726
274,sp,tr,0.6994150349054324
275,sp,du,0.7546092778096787
276,sp,it,0.8645087328859601
277,sp,en,0.8209015739152596
278,sp,no,0.7183000980996559
279,sp,tr,0.6162776268626958
280,sp,du,0.8036514346911833
281,sp,it,0.8411702871948583
282,sp,en,0.7544365030602602
283,sp,no,0.7008392969958832
284,sp,tr,0.6481629691534729
285,sp,du,0.6837781492877142
286,sp,it,0.822195090760137
287,sp,en,0.7275411065237763
288,sp,no,0.7153357484630679
289,sp,tr,0.6548894020370931
290,sp,du,0.6105866892912932
291,sp,it,0.8384372868587935
292,sp,en,0.7639150401512537
293,sp,no,0.7429810507125483
294,sp,tr,0.6981954846826255
295,sp,du,0.6985945511690055
296,sp,it,0.818179394157415
297,sp,en,0.7851867763196944
298,sp,no,0.7488413355661866
299,sp,tr,0.6892777427609802
300,tr,du,0.548552859037395
301,tr,it,0.6642612581143574
302,tr,en,0.5754644386830173
303,tr,no,0.7612620821510536
304,tr,sp,0.5452327555985994
305,tr,du,0.6956084846072758
