,language,language_test,r
260,sp,du,0.4582708650069827
261,sp,it,0.5969444273953706
262,sp,en,0.34690284499048857
263,sp,no,0.33849225424604423
264,sp,tr,0.3299726434559547
265,sp,du,0.3422031351790236
266,sp,it,0.655859440266424
267,sp,en,0.5008697155429133
268,sp,no,0.43020638794795046
269,sp,tr,0.32533771078517043
270,sp,du,0.4419218333995631
271,sp,it,0.6470866519460517
272,sp,en,0.4071676244374297
273,sp,no,0.26733680657198644
274,sp,tr,0.3532402314872582
275,sp,du,0.34464279195921727
276,sp,it,0.6331512241041762
277,sp,en,0.5185961819980708
278,sp,no,0.49939750338245464
279,sp,tr,0.28775659879717175
280,sp,du,0.482758069425949
281,sp,it,0.6257932286303772
282,sp,en,0.43257730526951876
283,sp,no,0.2680931077457252
284,sp,tr,0.23446851654158388
285,sp,du,0.30488613929722735
286,sp,it,0.6097996395914345
287,sp,en,0.3865777530661399
288,sp,no,0.3919056751449448
289,sp,tr,0.23548280482061848
290,sp,du,0.2801683573757384
291,sp,it,0.6520223781740067
292,sp,en,0.39491141926735285
293,sp,no,0.4127651870628954
294,sp,tr,0.22459431883552547
295,sp,du,0.4180857180479269
296,sp,it,0.6659580225482867
297,sp,en,0.38736680055323913
298,sp,no,0.3117192864566623
299,sp,tr,0.40578813602522523
300,tr,du,0.3969566485112354
301,tr,it,0.4962825484664728
302,tr,en,0.3149061328122571
303,tr,no,0.3569950082174284
304,tr,sp,0.38573892677844085
305,tr,du,0.4542932352641154
306,tr,it,0.49432265069057957
307,tr,en,0.21730559877821712
308,tr,no,0.4583742613942334
309,tr,sp,0.5043066014950085
310,tr,du,0.4093615081677862
311,tr,it,0.4617945814784987
312,tr,en,0.3566840670002054
313,tr,no,0.35393297921869227
314,tr,sp,0.4537239122952004
315,tr,du,0.35663224805296784
316,tr,it,0.5541095026435541
317,tr,en,0.4410449848942174
318,tr,no,0.1936211989094576
319,tr,sp,0.3928812043174709
320,tr,du,0.36199320964475673
321,tr,it,0.3921235015988691
322,tr,en,0.08688765122420689
323,tr,no,0.32948039465889517
324,tr,sp,0.3126287781931234
325,tr,du,0.3448533858965412
326,tr,it,0.5710333413004832
327,tr,en,0.4576694764975618
328,tr,no,0.3464859732847845
329,tr,sp,0.4902008567216885
330,tr,du,0.4034942803099928
331,tr,it,0.5156066477500437
332,tr,en,0.12549525882553159
333,tr,no,0.32337206993656864
334,tr,sp,0.3132531240794943
335,tr,du,0.32523453394605106
336,tr,it,0.584595108522092
337,tr,en,0.20895660994997156
338,tr,no,0.387456991809933
339,tr,sp,0.4647624047584204
340,tr,du,0.46716123214094546
341,tr,it,0.5537832153437252
342,tr,en,0.26783963906472563
343,tr,no,0.22705969472303103
344,tr,sp,0.2986769032427017
345,tr,du,0.33980145981557447
346,tr,it,0.49090640350526704
347,tr,en,0.20610989500553617
348,tr,no,0.22510111441160846
349,tr,sp,0.2606604499686283
350,tr,du,0.28435234287916145
351,tr,it,0.48966780699174695
352,tr,en,0.1635117972052858
353,tr,no,0.344900235910761
354,tr,sp,0.276285231566066
355,tr,du,0.3970537517190955
356,tr,it,0.5842767518264796
357,tr,en,0.2787583539811198
358,tr,no,0.29969145768549577
359,tr,sp,0.4388485627498848
