,language,language_test,r
104,it,tr,0.35381646406692224
105,it,du,0.4152635690244421
106,it,en,0.4417824955543276
107,it,no,0.6146053121043806
108,it,sp,0.5424464028497042
109,it,tr,0.33799527701120113
110,it,du,0.39345630558601846
111,it,en,0.46600919988146516
112,it,no,0.5163949549607393
113,it,sp,0.6429921222484694
114,it,tr,0.22112804192824576
115,it,du,0.49813283079169457
116,it,en,0.40246779916304576
117,it,no,0.5668627607576279
118,it,sp,0.6263352067884382
119,it,tr,0.3550165998807049
120,en,du,0.40927894542317206
121,en,it,0.4506054188737669
122,en,no,0.3625363918911844
123,en,sp,0.48959569703358485
124,en,tr,0.06971062122312867
125,en,du,0.42283011389688696
126,en,it,0.40678344797981225
127,en,no,0.4321777134433601
128,en,sp,0.379286461557961
129,en,tr,0.32687966908051796
130,en,du,0.47380795505976825
131,en,it,0.49648983936911684
132,en,no,0.48579156164540993
133,en,sp,0.49948911306273086
134,en,tr,0.21705726556149632
135,en,du,0.42546853031055515
136,en,it,0.42590053415558593
137,en,no,0.4527368722722054
138,en,sp,0.38183345552627856
139,en,tr,0.36127648152731473
140,en,du,0.4498766937300466
141,en,it,0.43527181957342015
142,en,no,0.3706264381609243
143,en,sp,0.4309011300004967
144,en,tr,0.09359185306352977
145,en,du,0.4238293498880082
146,en,it,0.4521329546584308
147,en,no,0.43118610186181455
148,en,sp,0.484547565223538
149,en,tr,0.27019577096937814
150,en,du,0.5233809218871646
151,en,it,0.5188277315985563
152,en,no,0.4256206421959181
153,en,sp,0.4119993203607506
154,en,tr,0.22666801262540318
155,en,du,0.33355266825886587
156,en,it,0.48028307560899614
157,en,no,0.4450084453798322
158,en,sp,0.42424267804182886
159,en,tr,0.08160235459746912
160,en,du,0.5999991097247078
161,en,it,0.5386228725151615
162,en,no,0.3890674065518269
163,en,sp,0.4340688451697498
164,en,tr,0.20560295634393702
165,en,du,0.3156897865883754
166,en,it,0.5393664089223918
167,en,no,0.47003791831211317
168,en,sp,0.2771951943482917
169,en,tr,0.16516576735076569
170,en,du,0.3409276174509881
171,en,it,0.5593078910387198
172,en,no,0.4330555460218142
173,en,sp,0.5636592989960955
174,en,tr,0.14303282571221143
175,en,du,0.478142760209866
176,en,it,0.5431713426075016
177,en,no,0.4293272884370981
178,en,sp,0.5343036793551041
179,en,tr,0.3601249098152451
180,no,du,0.45963236978078464
181,no,it,0.39524830136817735
182,no,en,0.35578843917122
183,no,sp,0.41338230232708567
184,no,tr,0.2992782101800833
185,no,du,0.45371542368324874
186,no,it,0.38171566059586837
187,no,en,0.3687678324326303
188,no,sp,0.339064938474896
189,no,tr,0.29978719427280287
190,no,du,0.47330922540151066
191,no,it,0.3780317603301577
192,no,en,0.44981250235559767
193,no,sp,0.45180741737787594
194,no,tr,0.1870868057595329
195,no,du,0.4876854603754739
196,no,it,0.5380585371005855
197,no,en,0.4682713013724549
198,no,sp,0.456249792346099
199,no,tr,0.41449930476721086
200,no,du,0.4083609719039564
201,no,it,0.393581842623512
202,no,en,0.32660219121251144
203,no,sp,0.3446333881213941
204,no,tr,0.3106358005018188
205,no,du,0.48395678169226386
206,no,it,0.49199725207277445
207,no,en,0.47147831292092207
208,no,sp,0.4239423797451867
209,no,tr,0.3829267426122883
210,no,du,0.5341641430720193
211,no,it,0.4189888959174909
212,no,en,0.3917518695924814
213,no,sp,0.3583868816924288
214,no,tr,0.3952478215534453
215,no,du,0.4529664791470934
216,no,it,0.4381166358492451
217,no,en,0.49951995257190024
218,no,sp,0.39772087257215216
219,no,tr,0.17113361423234955
220,no,du,0.5051611381695826
221,no,it,0.42022882519358495
222,no,en,0.28825463690811065
223,no,sp,0.2616812181527395
224,no,tr,0.2851851583800478
225,no,du,0.3215783973078003
226,no,it,0.4343153583115803
227,no,en,0.26101859972182506
228,no,sp,0.3449656723295485
229,no,tr,0.2352895569946785
230,no,du,0.4064360985894592
231,no,it,0.4919676190489515
232,no,en,0.39026026014805404
233,no,sp,0.3673943998810334
234,no,tr,0.21258926390150287
235,no,du,0.4962820735888815
236,no,it,0.42607333939347475
237,no,en,0.4603322689656792
238,no,sp,0.4295087843920385
239,no,tr,0.2767620985950528
240,sp,du,0.4034477900435941
241,sp,it,0.5783717717944392
242,sp,en,0.4467747223680069
243,sp,no,0.5129550897682156
244,sp,tr,0.40306964875158263
245,sp,du,0.47530209204720963
246,sp,it,0.5912090184041884
247,sp,en,0.5031774947020453
248,sp,no,0.47043687177849003
249,sp,tr,0.42702324765489674
250,sp,du,0.5623480097324299
251,sp,it,0.6046627012362061
252,sp,en,0.5093184060069618
253,sp,no,0.6284614670727138
254,sp,tr,0.2761525076657699
255,sp,du,0.5304077644890169
256,sp,it,0.6519235783179484
257,sp,en,0.5564252952033166
258,sp,no,0.5186388223471206
259,sp,tr,0.4795429403357387
260,sp,du,0.5153817437193896
261,sp,it,0.5858633355480515
262,sp,en,0.4264259317127408
263,sp,no,0.5261510949158925
264,sp,tr,0.3309934292632622
265,sp,du,0.3232287469363681
266,sp,it,0.5882922669819514
267,sp,en,0.4469828529323894
268,sp,no,0.43993970176316133
269,sp,tr,0.24114200962674162
270,sp,du,0.4826457633798284
271,sp,it,0.6069501937996682
272,sp,en,0.262530979129511
273,sp,no,0.3454350793758718
274,sp,tr,0.30138238314588156
275,sp,du,0.503673487072165
276,sp,it,0.6364239412603225
277,sp,en,0.5932401125616287
278,sp,no,0.6341325182836925
279,sp,tr,0.24335040725708632
280,sp,du,0.5426914112304632
281,sp,it,0.576407032929008
282,sp,en,0.42643705414571376
283,sp,no,0.35165580716195977
284,sp,tr,0.17997834798369117
285,sp,du,0.39579565686603724
286,sp,it,0.6121323359542163
287,sp,en,0.4418055242292218
288,sp,no,0.5465058462626255
289,sp,tr,0.27676355160899324
290,sp,du,0.3968090410046846
291,sp,it,0.6352177913935705
292,sp,en,0.4856106882644486
293,sp,no,0.5335389027583067
294,sp,tr,0.2472100638773307
295,sp,du,0.4795441396716404
296,sp,it,0.6486470131079574
297,sp,en,0.49094724924149424
298,sp,no,0.5715038149713116
299,sp,tr,0.36249403824861104
300,tr,du,0.11326049378024336
301,tr,it,0.2851772083364315
302,tr,en,0.17997241338546408
303,tr,no,0.3254953236443022
304,tr,sp,0.2638767416565328
305,tr,du,0.3450256231108987
306,tr,it,0.2972012191419417
307,tr,en,0.15117288344925606
308,tr,no,0.3815469878829597
309,tr,sp,0.31882588960189623
310,tr,du,0.4159686334798139
311,tr,it,0.34380155251237965
312,tr,en,0.2704151461127869
313,tr,no,0.5794722914414872
314,tr,sp,0.42102147314614347
315,tr,du,0.4833298537507989
316,tr,it,0.41407478658584
317,tr,en,0.31954860218614056
318,tr,no,0.308445231400201
319,tr,sp,0.35333189585550867
320,tr,du,0.40156321010991436
321,tr,it,0.4165610287281748
322,tr,en,0.062461985589466536
323,tr,no,0.36262664013299606
324,tr,sp,0.39123221797587804
325,tr,du,0.26456313029338424
326,tr,it,0.5158191550781058
327,tr,en,0.29345801491100043
328,tr,no,0.3394958568092841
329,tr,sp,0.33782434035590414
330,tr,du,0.36844148084435846
331,tr,it,0.423121555740919
332,tr,en,0.11731993775507003
333,tr,no,0.3212225119754623
334,tr,sp,0.3183869553509269
335,tr,du,0.370155598651798
336,tr,it,0.4757817979765331
337,tr,en,0.2799451991925881
338,tr,no,0.5525654361198885
339,tr,sp,0.38558815012236647
340,tr,du,0.38442948086076456
341,tr,it,0.3552833393178839
342,tr,en,0.1781626164180707
343,tr,no,0.3760737861555161
344,tr,sp,0.3139466332658167
345,tr,du,0.21157877636667272
346,tr,it,0.39456285918588196
347,tr,en,0.0575076412571521
348,tr,no,0.35911091160793507
349,tr,sp,0.22900721307632818
350,tr,du,0.34409798361889465
351,tr,it,0.4659822696169973
352,tr,en,0.15065236548929958
353,tr,no,0.3788906969503469
354,tr,sp,0.21923491517405377
355,tr,du,0.33982504037213274
356,tr,it,0.5096135402921679
357,tr,en,0.21651116785244356
358,tr,no,0.375775658121588
359,tr,sp,0.385385457794436
