,language,language_test,r
139,en,tr,0.31095022783698395
140,en,du,0.518975225697875
141,en,it,0.4570020249049774
142,en,no,0.42784862984732297
143,en,sp,0.4848473836240467
144,en,tr,0.18483731747490617
145,en,du,0.37877825257526915
146,en,it,0.41882845653358214
147,en,no,0.4973049392224395
148,en,sp,0.4505194962683657
149,en,tr,0.2183239688697829
150,en,du,0.4878670867932103
151,en,it,0.4436597687984259
152,en,no,0.5529770350318624
153,en,sp,0.48130339051940585
154,en,tr,0.08918834560273495
155,en,du,0.5144259374882142
156,en,it,0.36189139502036777
157,en,no,0.4690433154503185
158,en,sp,0.4362303450923865
159,en,tr,0.10479670701437512
160,en,du,0.5133911629400004
161,en,it,0.47849512505719827
162,en,no,0.43269514081008986
163,en,sp,0.4317494895719951
164,en,tr,0.29355441746413313
165,en,du,0.43643416420522907
166,en,it,0.3506603191875056
167,en,no,0.5125090288785734
168,en,sp,0.38989948511695727
169,en,tr,0.0378349884139959
170,en,du,0.5056724982486137
171,en,it,0.5180231423831962
172,en,no,0.5244914671601938
173,en,sp,0.5878381847315916
174,en,tr,0.14007773000168802
175,en,du,0.41419422842048154
176,en,it,0.46727774534156585
177,en,no,0.5448049360784936
178,en,sp,0.5080332014556027
179,en,tr,0.2120463747548427
180,no,du,0.344277504200668
181,no,it,0.4388967076675204
182,no,en,0.514301223494561
183,no,sp,0.34239076383175304
184,no,tr,0.17807801757401284
185,no,du,0.5053863496324501
186,no,it,0.44303569963770506
187,no,en,0.48112760035880175
188,no,sp,0.41853191059005634
189,no,tr,0.23618136636849593
190,no,du,0.5664832137029294
191,no,it,0.45087716668527134
192,no,en,0.4466462713671342
193,no,sp,0.5077095427364239
194,no,tr,0.23933960423845832
195,no,du,0.4716605627672379
196,no,it,0.3889271501534413
197,no,en,0.6075292170011509
198,no,sp,0.4399654151338996
199,no,tr,0.15673189025911974
200,no,du,0.5797738260824777
201,no,it,0.5108997900869728
202,no,en,0.48857659742625464
203,no,sp,0.41413673124661743
204,no,tr,0.14852977586367344
205,no,du,0.3474978122977234
206,no,it,0.5606248930346311
207,no,en,0.46780052394083455
208,no,sp,0.4977691349630595
209,no,tr,0.1940102865878436
210,no,du,0.5028251655218542
211,no,it,0.4852081020622144
212,no,en,0.46362346782455494
213,no,sp,0.47976849478189676
214,no,tr,0.24050115803356759
215,no,du,0.4912063100460449
216,no,it,0.4233128286912127
217,no,en,0.5344067534587272
218,no,sp,0.4703357064872611
219,no,tr,0.16385152845056317
220,no,du,0.5249790374204139
221,no,it,0.47982264598656016
222,no,en,0.5301488484946014
223,no,sp,0.4155672072226698
224,no,tr,0.11015006598753456
225,no,du,0.3542633532800389
226,no,it,0.4079256392715782
227,no,en,0.46136884785837085
228,no,sp,0.3577784045346423
229,no,tr,0.2530704851180279
230,no,du,0.48491771355693636
231,no,it,0.5334145847229959
232,no,en,0.566193054545456
233,no,sp,0.5907544072345496
234,no,tr,0.12744139893663803
235,no,du,0.46601715403646454
236,no,it,0.5133427233648744
237,no,en,0.5184010831077149
238,no,sp,0.44865448797378815
239,no,tr,0.22818787244235328
240,sp,du,0.36977294087636
241,sp,it,0.6041965537221905
242,sp,en,0.5169428191514123
243,sp,no,0.4476990727723614
244,sp,tr,0.29791679823843453
245,sp,du,0.42932852342151673
246,sp,it,0.5221288285817878
247,sp,en,0.48307177117137534
248,sp,no,0.212064056986514
249,sp,tr,0.21012543505623715
250,sp,du,0.391795626375587
251,sp,it,0.5701052125581769
252,sp,en,0.3704968946122306
253,sp,no,0.3869332806516702
254,sp,tr,0.11208616326959765
255,sp,du,0.3956997490973354
256,sp,it,0.48659292696684386
257,sp,en,0.5042256248358037
258,sp,no,0.4180406111020687
259,sp,tr,0.3122003129127487
260,sp,du,0.4885725911808035
261,sp,it,0.49728506511056025
262,sp,en,0.37783133134638225
263,sp,no,0.3546717413363884
264,sp,tr,0.21850565570626865
265,sp,du,0.3411855104985161
266,sp,it,0.512155369540821
267,sp,en,0.4950349984441374
268,sp,no,0.40693080000844256
269,sp,tr,0.2290528490718338
270,sp,du,0.44538298509349905
271,sp,it,0.5878195281256541
272,sp,en,0.41495140676330594
273,sp,no,0.41664029295390714
274,sp,tr,0.20474525507321154
275,sp,du,0.39811415216478857
276,sp,it,0.48833274330677945
277,sp,en,0.4522952771861872
278,sp,no,0.30136035443871806
279,sp,tr,0.060489670608674294
280,sp,du,0.4980561445222219
281,sp,it,0.6067277216427394
282,sp,en,0.4760609297000836
283,sp,no,0.4381428544676475
284,sp,tr,0.23950605541242073
285,sp,du,0.4135345773185724
286,sp,it,0.48722658622648357
287,sp,en,0.5489026975704852
288,sp,no,0.3417516581543138
289,sp,tr,-0.0782587294581674
290,sp,du,0.4480637341296407
291,sp,it,0.5209837481277473
292,sp,en,0.495326901775096
293,sp,no,0.3152404212491021
294,sp,tr,0.1941554044082993
295,sp,du,0.3863824427370991
296,sp,it,0.5176085073942172
297,sp,en,0.5096153640332612
298,sp,no,0.3687061525505122
299,sp,tr,0.39331484331389577
300,tr,du,0.2679786173183037
301,tr,it,0.2653957679883713
302,tr,en,0.11439641964583827
303,tr,no,0.3200165080712488
304,tr,sp,0.05006448710151372
305,tr,du,0.2932790244483882
306,tr,it,0.37609633020198285
307,tr,en,0.007512981947761382
308,tr,no,0.29202682969300503
309,tr,sp,0.1427676392435864
310,tr,du,0.3535866430654067
311,tr,it,0.16314296020697974
312,tr,en,0.19511286585519594
313,tr,no,0.3386176260146784
314,tr,sp,0.08123579087161467
315,tr,du,0.3966889506753264
316,tr,it,0.35855048714942706
317,tr,en,0.19861416103689145
318,tr,no,0.27931874175407306
319,tr,sp,0.21848112068058256
320,tr,du,0.23841858144650163
321,tr,it,0.2033746996803049
322,tr,en,0.01295577401874199
323,tr,no,0.23181127326649076
324,tr,sp,0.11543186605283617
325,tr,du,0.34301830823712975
326,tr,it,0.426199266679379
327,tr,en,0.14407812411464999
328,tr,no,0.18608384959142035
329,tr,sp,0.22855794948694705
330,tr,du,0.21500125784687443
331,tr,it,0.27145004256306937
332,tr,en,0.15346970000485896
333,tr,no,0.17827797581921762
334,tr,sp,0.1887507024604586
335,tr,du,0.13090084201857408
336,tr,it,0.2997845342615203
337,tr,en,0.18941798306022062
338,tr,no,0.395507313431796
339,tr,sp,0.16121683777914575
340,tr,du,0.32596259431523167
341,tr,it,0.3425618519642628
342,tr,en,0.17377649252876237
343,tr,no,0.2800435706213534
344,tr,sp,-0.0393836210399974
345,tr,du,0.2495877376901584
346,tr,it,0.2627618129387489
347,tr,en,0.1050392798957695
348,tr,no,0.22339479250446181
349,tr,sp,0.0007211272027778831
350,tr,du,0.28825459876970644
351,tr,it,0.29099709134672047
352,tr,en,-0.07487943122091674
353,tr,no,0.3143208742460934
354,tr,sp,0.052388963352378456
355,tr,du,0.3261163020381961
356,tr,it,0.25392246052338785
357,tr,en,0.061231737338690494
358,tr,no,0.26116585963669
359,tr,sp,0.07882724668677882
