,language,language_test,r
77,it,no,0.7108821783420458
78,it,sp,0.8533563926320585
79,it,tr,0.6479093727597396
80,it,du,0.749767570186743
81,it,en,0.7484186397731505
82,it,no,0.7603208987141157
83,it,sp,0.8010149070694871
84,it,tr,0.65505974292149
85,it,du,0.7191205042947596
86,it,en,0.7411114392899051
87,it,no,0.7725150509972636
88,it,sp,0.84458266922482
89,it,tr,0.6793275730501763
90,it,du,0.7626868093328193
91,it,en,0.7866969064242137
92,it,no,0.799119127056416
93,it,sp,0.7937419546038064
94,it,tr,0.6880943667363284
95,it,du,0.725493228100228
96,it,en,0.7836669095476981
97,it,no,0.7927173734766043
98,it,sp,0.8723410344993211
99,it,tr,0.6256405458603702
100,it,du,0.8161162005754468
101,it,en,0.7534956466086697
102,it,no,0.7483058313469284
103,it,sp,0.8138634751529973
104,it,tr,0.6817835804676251
105,it,du,0.7002340447516555
106,it,en,0.7317257158705696
107,it,no,0.7816079330340981
108,it,sp,0.8079091135220227
109,it,tr,0.7163446634270741
110,it,du,0.6711421699147941
111,it,en,0.7814550180428425
112,it,no,0.8338808059328336
113,it,sp,0.8264149830126183
114,it,tr,0.6541613807701736
115,it,du,0.7480577966530547
116,it,en,0.7995668780848814
117,it,no,0.7990005232299604
118,it,sp,0.8640669197910305
119,it,tr,0.5615733301501512
120,en,du,0.7313145371609745
121,en,it,0.7104957995563302
122,en,no,0.7991443703432848
123,en,sp,0.7704817101600988
124,en,tr,0.6556070412356464
125,en,du,0.7749413651313057
126,en,it,0.7659237420046293
127,en,no,0.639888368353363
128,en,sp,0.7850197955891816
129,en,tr,0.6171329708482036
130,en,du,0.7461086395954852
131,en,it,0.7883437940603093
132,en,no,0.7430516052568401
133,en,sp,0.8216678763815806
134,en,tr,0.5965970666365096
135,en,du,0.6987250183280368
136,en,it,0.7185544588398618
137,en,no,0.6597187356574429
138,en,sp,0.7939415416500644
139,en,tr,0.5588740074017878
140,en,du,0.796261674041482
141,en,it,0.6867537122582696
142,en,no,0.7766781711168829
143,en,sp,0.7810812460480377
144,en,tr,0.634257918859532
145,en,du,0.7251371486155687
146,en,it,0.759034943990793
147,en,no,0.7681572652294028
148,en,sp,0.8052676820233394
149,en,tr,0.6137063116062188
150,en,du,0.8006812241416497
151,en,it,0.7932524183169433
152,en,no,0.8091574809663272
153,en,sp,0.8047832166179999
154,en,tr,0.6056533866312063
155,en,du,0.755679434900928
156,en,it,0.7867769185726396
157,en,no,0.7806448051507866
158,en,sp,0.8295653788366704
159,en,tr,0.6298353494850341
160,en,du,0.8166732991041602
161,en,it,0.7831064265436196
162,en,no,0.7125157090965994
163,en,sp,0.7411171537998603
164,en,tr,0.5865239250546802
165,en,du,0.7056892595525489
166,en,it,0.7568551430790095
167,en,no,0.7487169639957544
168,en,sp,0.7757290859336282
169,en,tr,0.6020947462509062
170,en,du,0.6396106681099429
171,en,it,0.7796452232151211
172,en,no,0.8041834229261797
173,en,sp,0.8231085723147307
174,en,tr,0.6296752678773595
175,en,du,0.7155381605135583
176,en,it,0.7785862844439426
177,en,no,0.8038637702139443
178,en,sp,0.8316844515775902
179,en,tr,0.532442704473761
180,no,du,0.6771476789044512
181,no,it,0.685284139204048
182,no,en,0.7699439944851252
183,no,sp,0.6373138051481588
184,no,tr,0.7351170301174803
185,no,du,0.740908587480244
186,no,it,0.7354645843205481
187,no,en,0.731931449948654
188,no,sp,0.6205227482990978
189,no,tr,0.7391614720274217
190,no,du,0.7877703297417894
191,no,it,0.7061007235321404
192,no,en,0.6923788508356505
193,no,sp,0.7391006663660118
194,no,tr,0.6313973578755462
195,no,du,0.7449058557141777
196,no,it,0.7384461990456642
197,no,en,0.7743714300124592
198,no,sp,0.7463458115985319
199,no,tr,0.6801479661644515
200,no,du,0.7889312492860311
201,no,it,0.6823184957185287
202,no,en,0.6877175951270772
203,no,sp,0.6771933659908072
204,no,tr,0.6267597013805517
205,no,du,0.7058851187011099
206,no,it,0.7872602438382718
207,no,en,0.7555158786937523
208,no,sp,0.7576471870019491
209,no,tr,0.6522986779575306
210,no,du,0.7781430677863761
211,no,it,0.7380332712672887
212,no,en,0.7274201844808431
213,no,sp,0.7131212694806377
214,no,tr,0.6570641513151673
215,no,du,0.7376160073589196
216,no,it,0.7069570975892798
217,no,en,0.7212002762655315
218,no,sp,0.7711088748870003
219,no,tr,0.6552700951618018
220,no,du,0.8037647680722153
221,no,it,0.7723981227091529
222,no,en,0.705431965795818
223,no,sp,0.6359623894757487
224,no,tr,0.6221202032613979
225,no,du,0.698338150614743
226,no,it,0.6901457909977762
227,no,en,0.6948967870807055
228,no,sp,0.7070976640870685
229,no,tr,0.6723209864603443
230,no,du,0.7385497933124524
231,no,it,0.7359228803255641
232,no,en,0.7480803590033313
233,no,sp,0.7390844113638685
234,no,tr,0.6617055551623658
235,no,du,0.7679912158742144
236,no,it,0.7688546377666976
237,no,en,0.7485978295998524
238,no,sp,0.7598860469591104
239,no,tr,0.554163496512014
240,sp,du,0.7024728555204769
241,sp,it,0.8145575458977885
242,sp,en,0.8162710929458912
243,sp,no,0.8257310319851303
244,sp,tr,0.7531358254987607
245,sp,du,0.7626159406132095
246,sp,it,0.76290743993328
247,sp,en,0.7126459151937597
248,sp,no,0.6608752920215751
249,sp,tr,0.674116891686837
250,sp,du,0.755657799302416
251,sp,it,0.8244620725872077
252,sp,en,0.7562900977382037
253,sp,no,0.7728536157433297
254,sp,tr,0.692316965049299
255,sp,du,0.7054293537650564
256,sp,it,0.763928887084087
257,sp,en,0.7771444417925992
258,sp,no,0.6888320033581145
259,sp,tr,0.6026284707914582
260,sp,du,0.7799192162757003
261,sp,it,0.7290562752497272
262,sp,en,0.7376227745605026
263,sp,no,0.7372715599516596
264,sp,tr,0.6518859773686725
265,sp,du,0.7108144583066747
266,sp,it,0.7810930590621905
267,sp,en,0.7501366913889408
268,sp,no,0.7579485112103825
269,sp,tr,0.649796306243227
270,sp,du,0.7952161785576968
271,sp,it,0.8355753873053434
272,sp,en,0.7846057451246178
273,sp,no,0.7926655323305449
274,sp,tr,0.7165317309520254
275,sp,du,0.6803643061468194
276,sp,it,0.8452095523765722
277,sp,en,0.79066501333838
278,sp,no,0.7763306957628602
279,sp,tr,0.670011597973677
280,sp,du,0.8080684840595335
281,sp,it,0.8319623494850474
282,sp,en,0.7744217911416269
283,sp,no,0.7113404772666144
284,sp,tr,0.6091161314846836
285,sp,du,0.6992852456902092
286,sp,it,0.7555289373352914
287,sp,en,0.7616643771333812
288,sp,no,0.7775156872933826
289,sp,tr,0.6911604126149685
290,sp,du,0.6784238761728666
291,sp,it,0.8233848477908461
292,sp,en,0.8070933994178776
293,sp,no,0.7917845537456519
294,sp,tr,0.689052530018558
295,sp,du,0.72177703365472
296,sp,it,0.8220171680318167
297,sp,en,0.7952759926609793
298,sp,no,0.7952552442228207
299,sp,tr,0.6237825423263285
300,tr,du,0.6141910475984682
301,tr,it,0.7082526970017575
302,tr,en,0.6629675139682766
303,tr,no,0.7773441916693757
304,tr,sp,0.649471258480461
305,tr,du,0.7116828397341012
306,tr,it,0.6843284116637507
307,tr,en,0.588238972262331
308,tr,no,0.5952699104363098
309,tr,sp,0.6053948800218456
310,tr,du,0.6449069414137526
311,tr,it,0.6696494319360464
312,tr,en,0.5536088261035959
313,tr,no,0.6352944308379527
314,tr,sp,0.6968793254910588
315,tr,du,0.5938565233464798
316,tr,it,0.6416325651079791
317,tr,en,0.6434544815102807
318,tr,no,0.660683218855706
319,tr,sp,0.6935377876598092
320,tr,du,0.7046080778816827
321,tr,it,0.6444865184400776
322,tr,en,0.5567450023342922
323,tr,no,0.6392784981659695
324,tr,sp,0.6626378726430789
325,tr,du,0.618753207580688
326,tr,it,0.7004957878296747
327,tr,en,0.5737181271665307
328,tr,no,0.6504286509577537
329,tr,sp,0.684437026700676
330,tr,du,0.717365333970124
331,tr,it,0.6970144266963627
332,tr,en,0.6262440775595658
333,tr,no,0.7074687118804166
334,tr,sp,0.6068597093560719
335,tr,du,0.6835548431008208
336,tr,it,0.6395765222040393
337,tr,en,0.6033975745017627
338,tr,no,0.6961083588001747
339,tr,sp,0.637597381209204
340,tr,du,0.745030304893977
341,tr,it,0.7099845314670034
342,tr,en,0.6955174105828673
343,tr,no,0.6511073353706568
344,tr,sp,0.6588502777446177
345,tr,du,0.5791501813152182
346,tr,it,0.6623615213458296
347,tr,en,0.5806986490218
348,tr,no,0.6947849150206382
349,tr,sp,0.5568042451876034
350,tr,du,0.6395116242068073
351,tr,it,0.6363426736544828
352,tr,en,0.6695789394837413
353,tr,no,0.618887297869065
354,tr,sp,0.6548735699922761
355,tr,du,0.6694384853172233
356,tr,it,0.6650620877607463
357,tr,en,0.6362442154904075
358,tr,no,0.6959112263633239
359,tr,sp,0.6992917021036962
