layer,r_tot,r_mean,r_std,lang,r_transf,r_random
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,ro,0.3004293539041055,-0.08263576797389602
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,es,0.10357623367983756,0.041714676066798816
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,mr,-0.01527989060026669,0.1166825218775282
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,af,0.07398748197166645,-0.0743861079723466
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,vi,0.05394688818753077,0.10830170544717845
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,ta,0.08756447851405791,0.05443968025499888
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,lt,0.1496225706829188,0.18713895872249448
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,tr,0.18326036194241263,0.12958813652515092
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,nl,0.2605266585598907,-0.10903577965541203
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,no,-0.06299646306850447,0.037778355745120944
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,fa,0.16833280748037646,0.13013840525628795
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,fr,0.22652300140986728,-0.006467536399939262
18,0.5853555304466934,0.5966289414266474,0.04846783456365343,ro,0.36860453004965055,-0.03317631691538003
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,es,0.12464836416671045,-0.03832273842307229
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,mr,0.004573512710439344,0.22769529130945018
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,af,0.07341632069176707,-0.12786034143500577
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,vi,0.04993661339837098,0.15957123512024646
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,ta,-0.04136339560570842,-0.017656403372523062
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,lt,0.12621645410188248,0.19405471855070452
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,tr,0.21150431726925975,0.16110951872048818
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,nl,0.26119532636509435,-0.08967919422591736
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,no,-0.012210865234262555,0.009611990716876502
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,fa,0.1555324677045776,0.2916497983461296
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,fr,0.2564593848341544,-0.018849579791875935
19,0.5855088084932527,0.5965216196860337,0.07206611240393006,ro,0.25921182534316545,0.014181915634278081
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,es,0.20724206238617351,-0.06507277904112016
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,mr,0.03736469538106429,0.21780579396521285
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,af,0.07816875632193156,-0.09922374024375503
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,vi,0.10262717014431634,0.16693032261799354
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,ta,-0.029869583566887865,-0.017563133519244687
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,lt,0.16174947716631263,0.13474339773448882
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,tr,0.20785844797775846,0.17316745408341286
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,nl,0.2695404880186309,-0.11914710411443091
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,no,-0.013126536626999597,-0.042889077224487204
