model,language,comparison,r_test,r_ref,z,p_two
xglm_xl,Polish,semantics_ablated vs intact,0.1368237629857293,0.0595069554947531,0.6224339016399097,0.5336565941745464
xglm_xl,Polish,syntax_ablated vs intact,0.076575671208186,0.0595069554947531,0.1366513055936674,0.8913064208497958
xglm_xl,Polish,semantics_ablated vs syntax_ablated,0.1368237629857293,0.076575671208186,0.48578259604624235,0.6271213150902819
xglm_xl,Portuguese,semantics_ablated vs intact,-0.0557908632079803,0.1437313742223593,-1.5983791204649944,0.1099586285334726
xglm_xl,Portuguese,syntax_ablated vs intact,-0.0693205421031338,0.1437313742223593,-1.706618159951305,0.08789304756516647
xglm_xl,Portuguese,semantics_ablated vs syntax_ablated,-0.0557908632079803,-0.0693205421031338,0.10823903948631063,0.9138060778207306
xglm_xl,Russian,semantics_ablated vs intact,0.0489864569363996,0.2753266117640671,-1.861426486675579,0.06268397307739271
xglm_xl,Russian,syntax_ablated vs intact,0.0280616967197211,0.2753266117640671,-2.0284233579456368,0.04251705815981244
xglm_xl,Russian,semantics_ablated vs syntax_ablated,0.0489864569363996,0.0280616967197211,0.16699687127005808,0.8673725107217438
xlm_align,Arabic,semantics_ablated vs intact,0.0244685894300497,-0.0588703475648909,0.6646840493608074,0.5062525980383152
xlm_align,Arabic,syntax_ablated vs intact,0.038347171844457,-0.0588703475648909,0.775389142154849,0.4381097490996164
xlm_align,Arabic,semantics_ablated vs syntax_ablated,0.0244685894300497,0.038347171844457,-0.11070509279404159,0.911850207342082
xlm_align,German,semantics_ablated vs intact,0.002136653466368,0.0526747620209808,-0.40311129343390356,0.6868663529064509
xlm_align,German,syntax_ablated vs intact,0.0156875382225973,0.0526747620209808,-0.2951182803891072,0.7679035255810183
xlm_align,German,semantics_ablated vs syntax_ablated,0.002136653466368,0.0156875382225973,-0.10799301304479628,0.9140012345788249
xlm_align,Hindi,semantics_ablated vs intact,-0.049576875391524,-0.0556802305529194,0.04877097465882786,0.9611018135047555
xlm_align,Hindi,syntax_ablated vs intact,-0.0532457118599388,-0.0556802305529194,0.01945764695359231,0.9844760234753396
xlm_align,Hindi,semantics_ablated vs syntax_ablated,-0.049576875391524,-0.0532457118599388,0.02931332770523555,0.9766146974989396
xlm_align,Italian,semantics_ablated vs intact,0.1135768794167348,0.1034671225319869,0.08152232357272483,0.9350265723188234
xlm_align,Italian,syntax_ablated vs intact,0.2101112043932531,0.1034671225319869,0.8721646233922886,0.38311857572918284
xlm_align,Italian,semantics_ablated vs syntax_ablated,0.1135768794167348,0.2101112043932531,-0.7906422998195638,0.42915275555520305
xlm_align,Korean,semantics_ablated vs intact,0.335134256392694,0.3064267792450039,0.25502902590403453,0.7987006808520836
xlm_align,Korean,syntax_ablated vs intact,0.2312685923545464,0.3064267792450039,-0.6460039251062327,0.5182768134323474
xlm_align,Korean,semantics_ablated vs syntax_ablated,0.335134256392694,0.2312685923545464,0.9010329510102673,0.3675708001753837
xlm_align,Mandarin,semantics_ablated vs intact,-0.0275091549177003,-0.054186921139382,0.21295485844421705,0.8313621727549545
xlm_align,Mandarin,syntax_ablated vs intact,-0.0167912457274763,-0.054186921139382,0.29840528483893114,0.7653938559899502
xlm_align,Mandarin,semantics_ablated vs syntax_ablated,-0.0275091549177003,-0.0167912457274763,-0.08545042639471409,0.9319033052595429
xlm_align,Polish,semantics_ablated vs intact,0.1359999246208205,0.114626589010808,0.17304181349104863,0.8626185609362917
xlm_align,Polish,syntax_ablated vs intact,0.1965679359265842,0.114626589010808,0.6695882439905906,0.5031203102574782
xlm_align,Polish,semantics_ablated vs syntax_ablated,0.1359999246208205,0.1965679359265842,-0.49654643049954195,0.6195089375367286
xlm_align,Portuguese,semantics_ablated vs intact,0.3207582795593152,0.2144314770002873,0.9138516477331529,0.360794803532722
xlm_align,Portuguese,syntax_ablated vs intact,0.3354033218304358,0.2144314770002873,1.04463390805529,0.2961922017556762
xlm_align,Portuguese,semantics_ablated vs syntax_ablated,0.3207582795593152,0.3354033218304358,-0.13078226032213708,0.8959475566646911
xlm_align,Russian,semantics_ablated vs intact,0.1638582837459949,0.1843829942970376,-0.16867559804962268,0.8660518136667412
xlm_align,Russian,syntax_ablated vs intact,0.1859369310800372,0.1843829942970376,0.012822449027090123,0.9897694462334603
xlm_align,Russian,semantics_ablated vs syntax_ablated,0.1638582837459949,0.1859369310800372,-0.1814980470767128,0.855976665903686
xlmr_base,Arabic,semantics_ablated vs intact,0.0030676784331096,-0.0749434432475432,0.6227682690921263,0.5334368128366711
xlmr_base,Arabic,syntax_ablated vs intact,-0.0174572375349347,-0.0749434432475432,0.4591973917362797,0.6460924234260008
xlmr_base,Arabic,semantics_ablated vs syntax_ablated,0.0030676784331096,-0.0174572375349347,0.16357087735584658,0.8700689723773913
xlmr_base,German,semantics_ablated vs intact,0.0758090463187219,0.15222398347579,-0.6172675156377065,0.5370582894699132
xlmr_base,German,syntax_ablated vs intact,0.1090545583439272,0.15222398347579,-0.3500357836229116,0.7263118428987854
xlmr_base,German,semantics_ablated vs syntax_ablated,0.0758090463187219,0.1090545583439272,-0.26723173201479494,0.7892907456442391
xlmr_base,Hindi,semantics_ablated vs intact,-0.0409782341005632,-0.0067676191905415,-0.27279588093310714,0.7850101260595699
xlmr_base,Hindi,syntax_ablated vs intact,0.0003507949361403,-0.0067676191905415,0.0567252498591488,0.9547640599172755
xlmr_base,Hindi,semantics_ablated vs syntax_ablated,-0.0409782341005632,0.0003507949361403,-0.3295211307922559,0.7417618249174383
xlmr_base,Italian,semantics_ablated vs intact,0.2220333204890638,0.0822867012833126,1.1420778269473768,0.2534216711077615
xlmr_base,Italian,syntax_ablated vs intact,0.2404456297653333,0.0822867012833126,1.297094142610625,0.19459879666453084
xlmr_base,Italian,semantics_ablated vs syntax_ablated,0.2220333204890638,0.2404456297653333,-0.15501631566324806,0.87680845474938
xlmr_base,Korean,semantics_ablated vs intact,0.1380647753131738,0.2455164740007647,-0.889973863697408,0.3734799202507948
xlmr_base,Korean,syntax_ablated vs intact,0.1419402470951142,0.2455164740007647,-0.8584739728149807,0.390630796283723
xlmr_base,Korean,semantics_ablated vs syntax_ablated,0.1380647753131738,0.1419402470951142,-0.03149989088242729,0.9748708791662095
xlmr_base,Mandarin,semantics_ablated vs intact,-0.0309031771297408,-0.0280354437723546,-0.022871953126141584,0.9817524127044022
xlmr_base,Mandarin,syntax_ablated vs intact,-0.0457995454895655,-0.0280354437723546,-0.14175354128415857,0.8872746820749451
xlmr_base,Mandarin,semantics_ablated vs syntax_ablated,-0.0309031771297408,-0.0457995454895655,0.11888158815801698,0.9053691688274603
xlmr_base,Polish,semantics_ablated vs intact,0.2001466460661939,0.1485125953268625,0.42446156543478947,0.671229229677494
xlmr_base,Polish,syntax_ablated vs intact,0.1740614022222633,0.1485125953268625,0.20904096200775413,0.8344162618734874
xlmr_base,Polish,semantics_ablated vs syntax_ablated,0.2001466460661939,0.1740614022222633,0.21542060342703537,0.8294394078598286
xlmr_base,Portuguese,semantics_ablated vs intact,0.3458540260512086,0.2398891273591722,0.9249280604395946,0.35500332933343626
xlmr_base,Portuguese,syntax_ablated vs intact,0.3218183372275698,0.2398891273591722,0.7093546257467529,0.4781044377069825
xlmr_base,Portuguese,semantics_ablated vs syntax_ablated,0.3458540260512086,0.3218183372275698,0.21557343469284174,0.8293202649567604
xlmr_base,Russian,semantics_ablated vs intact,0.1106517196259552,0.1894003976407016,-0.6423441900798983,0.5206497279650404
xlmr_base,Russian,syntax_ablated vs intact,0.1143893129339043,0.1894003976407016,-0.6121785118820137,0.5404196569181625
xlmr_base,Russian,semantics_ablated vs syntax_ablated,0.1106517196259552,0.1143893129339043,-0.030165678197884616,0.9759349208976491
xlmr_large,Arabic,semantics_ablated vs intact,0.0524324196106267,0.0235378139798811,0.23060098281985866,0.8176248040086573
xlmr_large,Arabic,syntax_ablated vs intact,0.0162004392094322,0.0235378139798811,-0.05849261028519353,0.9533562485565255
xlmr_large,Arabic,semantics_ablated vs syntax_ablated,0.0524324196106267,0.0162004392094322,0.2890935931050522,0.7725097563403034
xlmr_large,German,semantics_ablated vs intact,0.0003436365809138,0.0615727939885349,-0.4885375682979887,0.6251691221920477
xlmr_large,German,syntax_ablated vs intact,0.0554958033964825,0.0615727939885349,-0.0485922880264413,0.9612442159698671
xlmr_large,German,semantics_ablated vs syntax_ablated,0.0003436365809138,0.0554958033964825,-0.43994528027154745,0.6599767396431306
xlmr_large,Hindi,semantics_ablated vs intact,0.0260360146199547,-0.0187760975551057,0.35715825854522787,0.7209733326324088
xlmr_large,Hindi,syntax_ablated vs intact,0.008002581601335,-0.0187760975551057,0.21340990628982653,0.8310072543763374
xlmr_large,Hindi,semantics_ablated vs syntax_ablated,0.0260360146199547,0.008002581601335,0.14374835225540136,0.8856991880919101
xlmr_large,Italian,semantics_ablated vs intact,0.1742394748135615,0.2575830225067528,-0.6971196995011375,0.48572788684432244
xlmr_large,Italian,syntax_ablated vs intact,0.1600936243571627,0.2575830225067528,-0.8130863837645613,0.4161685326122262
xlmr_large,Italian,semantics_ablated vs syntax_ablated,0.1742394748135615,0.1600936243571627,0.11596668426342376,0.9076789457148442
xlmr_large,Korean,semantics_ablated vs intact,0.1680061389836269,0.2867245886314474,-0.9991110673239799,0.3177408904358012
xlmr_large,Korean,syntax_ablated vs intact,0.1612285491156012,0.2867245886314474,-1.0546241492579636,0.29159725458671737
xlmr_large,Korean,semantics_ablated vs syntax_ablated,0.1680061389836269,0.1612285491156012,0.05551308193398354,0.9557297081456613
xlmr_large,Mandarin,semantics_ablated vs intact,0.1327287096098647,0.1431267766496303,-0.08446667903706713,0.9326853944147091
xlmr_large,Mandarin,syntax_ablated vs intact,0.1001020615081789,0.1431267766496303,-0.3480552465632949,0.727798693463843
xlmr_large,Mandarin,semantics_ablated vs syntax_ablated,0.1327287096098647,0.1001020615081789,0.2635885675262278,0.7920969688613393
xlmr_large,Polish,semantics_ablated vs intact,0.0640917953141041,0.0248537220738664,0.3133362411603035,0.7540252189311982
xlmr_large,Polish,syntax_ablated vs intact,0.072448084096721,0.0248537220738664,0.3802371125100736,0.703769412626682
xlmr_large,Polish,semantics_ablated vs syntax_ablated,0.0640917953141041,0.072448084096721,-0.06690087134977005,0.9466606193576892
xlmr_large,Portuguese,semantics_ablated vs intact,0.1622670695009055,0.2462446295907436,-0.6988290712021832,0.4846588582927893
xlmr_large,Portuguese,syntax_ablated vs intact,0.2282523547018914,0.2462446295907436,-0.15193166934433053,0.8792408297156362
xlmr_large,Portuguese,semantics_ablated vs syntax_ablated,0.1622670695009055,0.2282523547018914,-0.5468974018578526,0.5844492207956942
xlmr_large,Russian,semantics_ablated vs intact,0.0669947901478129,0.1676238547349684,-0.813806516614405,0.4157558013084519
xlmr_large,Russian,syntax_ablated vs intact,0.0581759242177776,0.1676238547349684,-0.884358124054031,0.3765029208773436
xlmr_large,Russian,semantics_ablated vs syntax_ablated,0.0669947901478129,0.0581759242177776,0.07055160743962606,0.9437546260495389
