dataset,perturb_type,model,language,r1,r2,r3,r_mean,r_sd
Tuckute2024,verbs,xlm_align,Russian,-0.1889209370606037,0.19015620992677779,0.12850194152549393,0.04324573813055601,0.16608499030117577
Tuckute2024,1LocalWordSwap,xlm_align,Mandarin,0.1936707956416323,-0.25069100872311184,0.13145388983969405,0.024811225586071507,0.19645838689810105
Tuckute2024,2LocalWordSwap,xlm_align,Mandarin,0.1571059750299575,-0.12356198536250146,0.17522221362915327,0.0695887344322031,0.13677828761211847
Tuckute2024,3LocalWordSwaps,xlm_align,Mandarin,0.1767570123262019,-0.27333066558743846,0.01312831436701707,-0.027815112964739833,0.18601434108454534
Tuckute2024,4LocalWordSwaps,xlm_align,Mandarin,0.1788794087903378,-0.25461525547751634,-0.029026931466359776,-0.034920926051179434,0.17702252279733466
Tuckute2024,5LocalWordSwaps,xlm_align,Mandarin,0.16827186405714153,-0.21323264369387973,0.0032894580752286322,-0.013890440520503188,0.1562216033831578
Tuckute2024,Reversed,xlm_align,Mandarin,0.05474829372450776,-0.21926126894815098,0.15937672698845373,-0.001712082745063163,0.1596506886404113
Tuckute2024,contentwords,xlm_align,Mandarin,0.12824387537095208,-0.24820857100274835,-0.2689474563782738,-0.12963738400335667,0.1825460367396207
Tuckute2024,functionwords,xlm_align,Mandarin,0.10406661753400688,0.03950445895344022,0.051980810119132234,0.06518396220219312,0.027962003967787967
Tuckute2024,intact,xlm_align,Mandarin,-0.0279158445567764,-0.27737235870931215,0.14272743984794245,-0.05418692113938204,0.17250813949022487
Tuckute2024,nouns,xlm_align,Mandarin,0.12449246823713529,-0.17385632473356438,-0.23927951943205922,-0.09621445864282945,0.15833237041266043
Tuckute2024,nounsverbs,xlm_align,Mandarin,0.13610760366134733,-0.11334583107060267,-0.23523576522758416,-0.07082466421227983,0.1545531443176106
Tuckute2024,nounsverbsadj,xlm_align,Mandarin,0.2096660721161967,-0.172288815233536,-0.2388530984138573,-0.0671586138437322,0.19762191345502395
Tuckute2024,verbs,xlm_align,Mandarin,0.01976116622323536,0.07999104747618822,-0.08046293924777226,0.006429758150550441,0.06617988261701868
Tuckute2024,1LocalWordSwap,xlm_align,Polish,0.16351461320330765,0.2034155493591186,0.1028347023185688,0.15658828829366503,0.04135301021218867
Tuckute2024,2LocalWordSwap,xlm_align,Polish,0.03593669190843756,0.16114692211850992,0.007912376562660181,0.06833199686320256,0.0666198084919749
Tuckute2024,3LocalWordSwaps,xlm_align,Polish,0.13450714836863234,0.18725279005571394,0.07452197819486239,0.13209397220640287,0.04605378413763731
Tuckute2024,4LocalWordSwaps,xlm_align,Polish,0.08725678366504218,0.19245037162660958,0.09484432119783204,0.12485049216316126,0.047900594700952856
Tuckute2024,5LocalWordSwaps,xlm_align,Polish,0.0596169788370333,0.1491535315649016,0.08675048666178523,0.09850699902124005,0.0374865331885207
Tuckute2024,Reversed,xlm_align,Polish,-0.035518942199577894,0.0692584733472238,0.05326808855726624,0.029002539901637384,0.04608824391560035
Tuckute2024,contentwords,xlm_align,Polish,0.20485442277553648,0.14758843446352843,0.06484483536209884,0.13909589753372123,0.05747326062061883
Tuckute2024,functionwords,xlm_align,Polish,0.06428128668995463,0.04131941504250513,-0.030769712782905426,0.024943662983184775,0.04049524306902118
Tuckute2024,intact,xlm_align,Polish,0.11056474161793019,0.263389157334395,-0.03007413191990097,0.11462658901080806,0.11984030898983841
Tuckute2024,nouns,xlm_align,Polish,0.11364780503183765,0.012922629097045887,-0.015293580677844592,0.03709228448367965,0.05534497519085624
Tuckute2024,nounsverbs,xlm_align,Polish,0.21030184397666782,0.07506674717542658,0.036949190978487645,0.10743926071019401,0.0743808680589119
Tuckute2024,nounsverbsadj,xlm_align,Polish,0.26235018157485507,0.0334205358548623,0.031284694663639215,0.10901847069778553,0.10842539869964499
Tuckute2024,verbs,xlm_align,Polish,0.1597028693121216,-0.11868186542208309,0.01193035473436727,0.01765045287480193,0.11372204352516865
Tuckute2024,1LocalWordSwap,xglm_xl,Arabic,-0.316805159375683,0.09529465670696012,-0.1284843731231536,-0.11666495859729216,0.16844650688697915
Tuckute2024,2LocalWordSwap,xglm_xl,Arabic,-0.27391479865006224,0.031997567140783174,-0.10708070650579844,-0.11633264600502584,0.12505943300236896
Tuckute2024,3LocalWordSwaps,xglm_xl,Arabic,-0.34959016385288105,0.025506663725959288,-0.11747332320767696,-0.14718560777819958,0.15456718583564744
Tuckute2024,4LocalWordSwaps,xglm_xl,Arabic,-0.3502683249223722,0.08811335802936886,-0.05578851461939956,-0.1059811605041343,0.18245383208286414
Tuckute2024,5LocalWordSwaps,xglm_xl,Arabic,-0.3098176607442507,0.13783050520263063,-0.07367549016920248,-0.0818875485702742,0.1828438287105303
Tuckute2024,Reversed,xglm_xl,Arabic,-0.17942748610165402,-0.08690560417679509,-0.02994615898564547,-0.09875974975469819,0.061598470568823796
Tuckute2024,contentwords,xglm_xl,Arabic,-0.08753600294332088,0.1271283242718487,-0.05054160239666186,-0.0036497603560446817,0.09369925998340646
Tuckute2024,functionwords,xglm_xl,Arabic,-0.03809791611762323,0.07694850321801443,-0.10763270880831194,-0.02292737390264025,0.07611467213618912
Tuckute2024,intact,xglm_xl,Arabic,-0.3983701950780211,0.03299865721750339,-0.06976189302957334,-0.14504447696336367,0.18397531041872736
Tuckute2024,nouns,xglm_xl,Arabic,-0.0022202110427215907,-0.005236392382704155,0.028217606334636994,0.006920334303070416,0.015109702941241119
Tuckute2024,nounsverbs,xglm_xl,Arabic,0.031138557223374903,0.16198022718557714,0.20751929003541114,0.13354602481478772,0.07476148128180708
Tuckute2024,nounsverbsadj,xglm_xl,Arabic,-0.11797084645059233,0.12583133366625504,0.12111827665391858,0.04299292128986043,0.1138348339203257
Tuckute2024,verbs,xglm_xl,Arabic,0.10265913817629081,-0.11764744442370194,0.15252848124146734,0.045846724998018736,0.11738681192425834
Tuckute2024,1LocalWordSwap,xglm_xl,German,0.11159439453511041,0.05169680172428896,-0.04510704204574211,0.0032948798392734256,0.048401921885015534
Tuckute2024,2LocalWordSwap,xglm_xl,German,0.05553678357743427,0.022743051342044126,-0.14263760653675675,-0.05994727759735631,0.08269032893940044
Tuckute2024,3LocalWordSwaps,xglm_xl,German,0.05960136063299621,0.035994629901939364,-0.11503407620057132,-0.03951972314931598,0.07551435305125534
Tuckute2024,4LocalWordSwaps,xglm_xl,German,0.1465521541536026,-0.013807141107980075,-0.15553485152957733,-0.0846709963187787,0.07086385521079862
Tuckute2024,5LocalWordSwaps,xglm_xl,German,0.10220461362633158,0.04451316881931898,-0.0800396135486223,-0.017763222364651658,0.06227639118397064
Tuckute2024,Reversed,xglm_xl,German,-0.13211880828617398,-0.09732813250877469,-0.1166766164517209,-0.1070023744802478,0.009674241971473103
Tuckute2024,contentwords,xglm_xl,German,0.04292030539882132,0.09992807056948962,-0.0057542811390770285,0.047086894715206294,0.05284117585428332
Tuckute2024,functionwords,xglm_xl,German,-0.02500588099542208,-0.2635583761025537,-0.10392418545985346,-0.1837412807812036,0.07981709532135013
Tuckute2024,intact,xglm_xl,German,0.14084169990785317,0.1371066431514937,-0.009038673450248306,0.0640339848506227,0.07307265830087101
Tuckute2024,nouns,xglm_xl,German,0.2341028375531017,0.17713295747331442,0.2461318814700386,0.2116324194716765,0.03449946199836208
Tuckute2024,nounsverbs,xglm_xl,German,-0.0029678416524311748,0.058114716558876775,-0.11234169093740161,-0.027113487189262417,0.08522820374813919
Tuckute2024,nounsverbsadj,xglm_xl,German,0.0578076160499309,0.0656544938610609,-0.1062140357431755,-0.020279770941057304,0.0859342648021182
Tuckute2024,verbs,xglm_xl,German,-0.18821112110679802,-0.233840045087047,-0.13422691942768497,-0.184033482257366,0.04980656282968102
Tuckute2024,1LocalWordSwap,xglm_xl,Hindi,0.16389477956733536,0.053952428439095264,0.19176275146775976,0.1228575899534275,0.06890516151433224
Tuckute2024,2LocalWordSwap,xglm_xl,Hindi,0.20025733838676896,0.02584170546722728,0.1654446189851496,0.09564316222618843,0.06980145675896116
Tuckute2024,3LocalWordSwaps,xglm_xl,Hindi,0.1729876604201694,0.12324658856664239,0.0909294231139794,0.10708800584031089,0.016158582726331493
Tuckute2024,4LocalWordSwaps,xglm_xl,Hindi,0.16512996190874824,0.021469621190836594,0.18867552710726013,0.10507257414904836,0.08360295295821177
Tuckute2024,5LocalWordSwaps,xglm_xl,Hindi,0.14277256107332495,0.0941263194802999,0.08273847198083495,0.08843239573056742,0.005693923749732474
Tuckute2024,Reversed,xglm_xl,Hindi,0.15297012596777118,0.07593034841788115,0.06691561101198569,0.07142297971493342,0.0045073687029477325
Tuckute2024,contentwords,xglm_xl,Hindi,0.02271740002864925,0.011495876570016451,0.19720434928961883,0.10435011292981763,0.0928542363598012
Tuckute2024,functionwords,xglm_xl,Hindi,0.04967505570270636,-0.10044325690776314,0.17507930028136323,0.03731802168680005,0.1377612785945632
Tuckute2024,intact,xglm_xl,Hindi,0.19815533724789178,0.052053160396355644,0.18323912307138984,0.11764614173387275,0.0655929813375171
Tuckute2024,nouns,xglm_xl,Hindi,-0.07664597522103014,0.12629691154905337,0.21355754338472724,0.16992722746689032,0.043630315917836934
Tuckute2024,nounsverbs,xglm_xl,Hindi,-0.010315739709291649,-0.008576835944162205,0.08544758877841947,0.03843537641712863,0.047012212361290835
Tuckute2024,nounsverbsadj,xglm_xl,Hindi,0.03593070854624477,-0.03446864301476431,0.20989523017750217,0.08771329358136892,0.12218193659613324
Tuckute2024,verbs,xglm_xl,Hindi,0.024215337128404242,0.009420755267420807,-0.05256636172427136,-0.021572803228425273,0.03099355849584608
Tuckute2024,1LocalWordSwap,xglm_xl,Italian,0.057222606247360655,0.22590414085717644,0.24043692632633978,0.17452122447695895,0.08315457430714188
Tuckute2024,2LocalWordSwap,xglm_xl,Italian,0.026365082553815013,0.21834188411500607,0.2516273116172396,0.1654447594286869,0.09927855529003798
Tuckute2024,3LocalWordSwaps,xglm_xl,Italian,0.033549109574444076,0.2877388099362782,0.2608034398882187,0.1940304531329803,0.11400899017963799
Tuckute2024,4LocalWordSwaps,xglm_xl,Italian,0.004797255051852305,0.2811309326445898,0.2508004814418432,0.17890955637942843,0.12373709810920101
Tuckute2024,5LocalWordSwaps,xglm_xl,Italian,0.04335443335770883,0.2795473610463103,0.2452023325016984,0.18936804230190585,0.10419493187967196
Tuckute2024,Reversed,xglm_xl,Italian,0.0331629357113779,0.200342087438702,0.2046891639851454,0.1460647290450751,0.0798533467138304
Tuckute2024,contentwords,xglm_xl,Italian,-0.028607904939479612,0.09421642517885483,0.008211272551160833,0.02460659759684535,0.051465580924015854
Tuckute2024,functionwords,xglm_xl,Italian,-0.01506405607653734,0.0018467476423756125,-0.1293676193459351,-0.04752830926003227,0.05827948940011582
Tuckute2024,intact,xglm_xl,Italian,0.04169268872871226,0.07319228247766098,0.12447620314630743,0.07978705811756022,0.0341164267778979
Tuckute2024,nouns,xglm_xl,Italian,-0.11807671812188222,-0.042844428714377394,-0.011238019009917131,-0.057386388615392254,0.044812411638639395
Tuckute2024,nounsverbs,xglm_xl,Italian,-0.005229670224355857,0.19717332785327063,0.06561237796977991,0.08585201186623155,0.08386089868705086
Tuckute2024,nounsverbsadj,xglm_xl,Italian,0.025208907871272997,0.16198366998669989,0.015295168907096405,0.06749591558835642,0.066935403454842
Tuckute2024,verbs,xglm_xl,Italian,0.08284486210302425,0.09266274792612111,-0.012583580004967707,0.05430801000805922,0.04746901678191088
Tuckute2024,1LocalWordSwap,xglm_xl,Korean,0.3048127014595332,0.18472562512201343,-0.26817315620147675,0.3048127014595332,0.0
Tuckute2024,2LocalWordSwap,xglm_xl,Korean,0.3185581619548698,0.1907206936787071,-0.19280735237646304,0.3185581619548698,0.0
Tuckute2024,3LocalWordSwaps,xglm_xl,Korean,0.2784498173706572,0.18506041729204603,-0.10483589081961643,0.2784498173706572,0.0
Tuckute2024,4LocalWordSwaps,xglm_xl,Korean,0.3130492965277482,0.17285352576211943,-0.19601565996239564,0.3130492965277482,0.0
Tuckute2024,5LocalWordSwaps,xglm_xl,Korean,0.2622655532835874,0.16743694042614374,-0.16235965629806462,0.2622655532835874,0.0
Tuckute2024,Reversed,xglm_xl,Korean,0.16704993187393605,0.13325883667486507,-0.2564285946692406,0.16704993187393605,0.0
Tuckute2024,contentwords,xglm_xl,Korean,0.2995749057899683,0.07824359955708998,-0.19233734373157546,0.2995749057899683,0.0
Tuckute2024,functionwords,xglm_xl,Korean,0.09567332418452736,0.2022227394722614,-0.2637049010976483,0.09567332418452736,0.0
Tuckute2024,intact,xglm_xl,Korean,0.29404589950504945,0.1325713988518523,-0.2787143717203602,0.29404589950504945,0.0
Tuckute2024,nouns,xglm_xl,Korean,0.07362184740941739,-0.02182878860921687,-0.06959054015684306,0.07362184740941739,0.0
Tuckute2024,nounsverbs,xglm_xl,Korean,0.2317385491999775,0.10029384457407386,-0.12249929025930824,0.2317385491999775,0.0
Tuckute2024,nounsverbsadj,xglm_xl,Korean,0.31995341458094384,0.06224582140065041,-0.16480428300762417,0.31995341458094384,0.0
Tuckute2024,verbs,xglm_xl,Korean,0.021976685494344745,0.08712573804267904,0.04580155063829641,0.021976685494344745,0.0
Tuckute2024,1LocalWordSwap,xglm_xl,Portuguese,0.05248264016477609,0.15677292064768322,0.15003042354616974,0.10125653185547293,0.048773891690696826
Tuckute2024,2LocalWordSwap,xglm_xl,Portuguese,0.05623392936311908,0.1323109794932373,0.166193048185913,0.11121348877451603,0.054979559411396955
Tuckute2024,3LocalWordSwaps,xglm_xl,Portuguese,0.10193836720455138,0.0745494192486568,0.2124712789800217,0.15720482309228653,0.055266455887735155
Tuckute2024,4LocalWordSwaps,xglm_xl,Portuguese,0.07196064341049095,0.120624014706838,0.19850365823075733,0.13523215082062415,0.0632715074101332
Tuckute2024,5LocalWordSwaps,xglm_xl,Portuguese,0.028664739807143035,0.10046667547455182,0.24398318627776508,0.13632396304245406,0.10765922323531102
Tuckute2024,Reversed,xglm_xl,Portuguese,-0.013055728008230707,0.18294404658561453,0.16837736776956508,0.07766081988066718,0.0907165478888979
Tuckute2024,contentwords,xglm_xl,Portuguese,0.06763182060064468,0.16947766896666358,0.06676988372630632,0.0672008521634755,0.00043096843716917965
Tuckute2024,functionwords,xglm_xl,Portuguese,-0.04183404416434136,-0.033838272035216554,-0.0920878440239421,-0.06696094409414173,0.02512689992980037
Tuckute2024,intact,xglm_xl,Portuguese,0.14340307925493506,0.08515017747649567,0.1440599899604721,0.14373153460770358,0.0003284553527685141
Tuckute2024,nouns,xglm_xl,Portuguese,0.0004369244621152653,0.14138512926915697,-0.02894744302795973,-0.014255259282922234,0.014692183745037498
Tuckute2024,nounsverbs,xglm_xl,Portuguese,0.053816861240494035,0.1743018893432606,0.07762919642853115,0.06572302883451259,0.011906167594018559
Tuckute2024,nounsverbsadj,xglm_xl,Portuguese,0.02570918863156214,0.18612407327866543,0.08606058106551932,0.05588488484854073,0.030175696216978593
Tuckute2024,verbs,xglm_xl,Portuguese,0.14491258747160424,0.20848191355550308,0.03925104185776543,0.09208181466468483,0.052830772806919404
Tuckute2024,1LocalWordSwap,xglm_xl,Russian,0.229408406890076,0.3269003041599279,0.174317854616184,0.24354218855539597,0.06308815956165091
Tuckute2024,2LocalWordSwap,xglm_xl,Russian,0.30219339481321644,0.355572188596368,0.23866108445130857,0.2988088892869643,0.0477887206102525
Tuckute2024,3LocalWordSwaps,xglm_xl,Russian,0.23675879179197676,0.39019085808823956,0.32029139795216194,0.3157470159441261,0.062720747752034
Tuckute2024,4LocalWordSwaps,xglm_xl,Russian,0.3013345698670507,0.41890868333912795,0.20553730513368607,0.30859351944662156,0.08725959554139397
Tuckute2024,5LocalWordSwaps,xglm_xl,Russian,0.15329712292127515,0.38136011256579794,0.23838472031363697,0.25768065193357004,0.09410076706811082
Tuckute2024,Reversed,xglm_xl,Russian,0.1475863780740337,0.23714864964159948,0.1247175157509141,0.16981751448884908,0.04851705910781557
Tuckute2024,contentwords,xglm_xl,Russian,0.20480379664129236,0.0848566144165662,0.25565741861716573,0.18177260989167476,0.07160565783611751
Tuckute2024,functionwords,xglm_xl,Russian,0.12140608565598449,0.13703132315652952,-0.10734546984482213,0.050363979655897284,0.11169971607872627
Tuckute2024,intact,xglm_xl,Russian,0.30295418802524227,0.27476365134934894,0.2482620523358623,0.27532663057015117,0.022331519365666082
Tuckute2024,nouns,xglm_xl,Russian,0.20522762390545887,0.19084651387136456,0.2819160817612846,0.225996739846036,0.03997443917996465
Tuckute2024,nounsverbs,xglm_xl,Russian,0.15702498867382989,0.19374690745952053,0.26904547488851643,0.2066057903406223,0.04662732020790754
Tuckute2024,nounsverbsadj,xglm_xl,Russian,0.23866553314822522,0.20642753407340725,0.24242148886423154,0.22917151869528798,0.016155358826003864
Tuckute2024,verbs,xglm_xl,Russian,-0.19657318101546925,0.053131392358902296,0.27237687390752763,0.04297836175032022,0.19158262190845066
Tuckute2024,1LocalWordSwap,xglm_xl,Mandarin,0.17989903191131534,-0.3144416921492924,0.19708526333213877,0.02084753436472057,0.23718908167660438
Tuckute2024,2LocalWordSwap,xglm_xl,Mandarin,0.23133919044555312,-0.3120221357709446,0.09967245896893329,0.006329837881180596,0.23143756017637043
Tuckute2024,3LocalWordSwaps,xglm_xl,Mandarin,0.18314686525585322,-0.2384377004830899,0.09522472769873606,0.013311297490499793,0.18159615277437827
Tuckute2024,4LocalWordSwaps,xglm_xl,Mandarin,0.25293145317227156,-0.34388113079552096,0.18668784112884346,0.031912721168531354,0.26709900588187035
Tuckute2024,5LocalWordSwaps,xglm_xl,Mandarin,0.17611287745312681,-0.2652489924695864,0.15529281110439155,0.02205223202931066,0.20333037810357746
Tuckute2024,Reversed,xglm_xl,Mandarin,0.16027047622740753,-0.11551457012309561,0.11133346606978956,0.052029790724700486,0.12014447519469795
Tuckute2024,contentwords,xglm_xl,Mandarin,0.19122267536847207,-0.22715068912810718,-0.014290218783581768,-0.016739410847738962,0.17080899066183497
Tuckute2024,functionwords,xglm_xl,Mandarin,0.11189538638496417,-0.11379052817602582,0.1627266797310978,0.05361051264667872,0.12017566710779065
Tuckute2024,intact,xglm_xl,Mandarin,0.13537791612611227,-0.32706507712667404,0.15759378328266008,-0.011364459239300564,0.22341821216309618
Tuckute2024,nouns,xglm_xl,Mandarin,0.19260929680343836,-0.16427125896668965,-0.01553980447528096,0.004266077787155916,0.14636743148857487
Tuckute2024,nounsverbs,xglm_xl,Mandarin,0.19188548974614997,-0.2806360408402407,-0.042691685898016744,-0.04381407899736916,0.1929077396782003
Tuckute2024,nounsverbsadj,xglm_xl,Mandarin,0.22258603253115042,-0.30238255662567876,0.05830332002365664,-0.007164401356957233,0.2192601526458242
Tuckute2024,verbs,xglm_xl,Mandarin,0.21983114395839415,0.11065016555906489,-0.1899606321566888,0.04684022578692341,0.17327455334080227
Tuckute2024,1LocalWordSwap,xglm_xl,Polish,-0.0033645362122447764,0.28773308001088577,0.0521461642481065,0.11217156934891585,0.12619229370510823
Tuckute2024,2LocalWordSwap,xglm_xl,Polish,-0.002978761563410851,0.3051829914788811,0.024619339091527147,0.10894118966899913,0.13922056211429826
Tuckute2024,3LocalWordSwaps,xglm_xl,Polish,0.011737453565818587,0.24468873042902523,0.2015855747576606,0.1526705862508348,0.10119644731417785
Tuckute2024,4LocalWordSwaps,xglm_xl,Polish,0.006852829826957836,0.2096746921582252,0.11731965326655373,0.11128239175057893,0.08291165320122416
Tuckute2024,5LocalWordSwaps,xglm_xl,Polish,0.03285360743328687,0.2388036191483537,0.09329188430342457,0.12164970362835505,0.08643678333135761
Tuckute2024,Reversed,xglm_xl,Polish,0.04923909687958071,0.29546740962624163,0.030198328145351575,0.12496827821705797,0.12081143179065508
Tuckute2024,contentwords,xglm_xl,Polish,-0.05024000277093472,0.30543328871928055,0.006308019338839674,0.08716710176239517,0.15605451179562313
Tuckute2024,functionwords,xglm_xl,Polish,0.016419104370642656,-0.15275512527516444,-0.041259072432145535,-0.05919836444555578,0.07022033723701357
Tuckute2024,intact,xglm_xl,Polish,0.007248993410567909,0.18305909674933243,-0.011786735467176955,0.0595071182309078,0.08770940006764649
Tuckute2024,nouns,xglm_xl,Polish,-0.10181274156347181,0.34187721822322625,-0.04133030280419963,0.06624472461851827,0.19645946994673705
Tuckute2024,nounsverbs,xglm_xl,Polish,-0.03316732194705112,0.32543259415433895,0.005189499024155251,0.09915159041048104,0.160769256846057
Tuckute2024,nounsverbsadj,xglm_xl,Polish,-0.0490440816668884,0.3373393539553008,-0.04347094434918814,0.08160810931307476,0.18084361030014678
Tuckute2024,verbs,xglm_xl,Polish,0.13027577176825827,-0.01922344325024695,-0.04487990372944193,0.02205747492952313,0.07723541208145206
Tuckute2024,1LocalWordSwap,xlmr_large,Arabic,-0.3161734835644444,0.2089094033538796,0.01555156116029818,-0.030570839683422207,0.21683091173894306
Tuckute2024,2LocalWordSwap,xlmr_large,Arabic,-0.38968360017079334,0.15939632877677262,-0.08423810921750241,-0.10484179353717438,0.2246338887299726
Tuckute2024,3LocalWordSwaps,xlmr_large,Arabic,-0.3600958665343428,0.16974876159370483,-0.054964643549248876,-0.08177058282996227,0.2171370554505122
Tuckute2024,4LocalWordSwaps,xlmr_large,Arabic,-0.3906495080419671,0.14588177737537886,-0.13864264655840802,-0.12780345907499877,0.21917203447957306
Tuckute2024,5LocalWordSwaps,xlmr_large,Arabic,-0.36280779849264555,0.10676066213427246,-0.021122293810489055,-0.09238981005628738,0.1982135699319755
Tuckute2024,Reversed,xlmr_large,Arabic,-0.23941281103095077,0.12397863467299279,-0.08787643312417034,-0.06777020316070943,0.14903362275050155
Tuckute2024,contentwords,xlmr_large,Arabic,-0.33151987133026684,0.26910719905435737,-0.0430901927648567,-0.03516762168025539,0.24526896089687203
Tuckute2024,functionwords,xlmr_large,Arabic,0.027187344518089046,0.11976715105083904,0.031187520657769325,0.059380672075565806,0.04273090594687062
Tuckute2024,intact,xlmr_large,Arabic,-0.24286144291387818,0.2389653401578835,0.07450954469563802,0.023537813979881115,0.19997974934217772
Tuckute2024,nouns,xlmr_large,Arabic,-0.3257411454943374,0.08849545241322493,-0.07766165449263529,-0.10496911585791592,0.17021018936630494
Tuckute2024,nounsverbs,xlmr_large,Arabic,-0.3319594847657663,0.2651795924955526,-0.008656259903800045,-0.02514538405800458,0.24405967550260385
Tuckute2024,nounsverbsadj,xlmr_large,Arabic,-0.3809810229732359,0.276236478053812,-0.016622895850948668,-0.04045581359012418,0.2688366503908165
Tuckute2024,verbs,xlmr_large,Arabic,-0.31276551079486464,0.07927053964906695,-0.06964966900670808,-0.10104821338416858,0.1615806664459721
Tuckute2024,1LocalWordSwap,xlmr_large,German,0.27108444871567927,0.01945038373302773,-0.004013725468738015,0.007718329132144858,0.011732054600882873
Tuckute2024,2LocalWordSwap,xlmr_large,German,0.265215447938278,0.05935844622471784,-0.001477740858979995,0.02894035268286892,0.030418093541848917
Tuckute2024,3LocalWordSwaps,xlmr_large,German,0.2656400386857312,0.047311966998625235,-0.006025304447691673,0.020643331275466782,0.026668635723158456
Tuckute2024,4LocalWordSwaps,xlmr_large,German,0.24059999252067302,0.09174054140227063,-0.014329992223853326,0.03870527458920865,0.053035266813061976
Tuckute2024,5LocalWordSwaps,xlmr_large,German,0.24760367649094273,0.06812875049728044,-0.035788233403863084,0.016170258546708678,0.05195849195057176
Tuckute2024,Reversed,xlmr_large,German,0.09824576421003971,0.10435765276254455,-0.11045370240505499,-0.00304802482125522,0.10740567758379976
Tuckute2024,contentwords,xlmr_large,German,0.31454828149142133,0.12066943851491618,0.04665407300604526,0.08366175576048072,0.03700768275443546
Tuckute2024,functionwords,xlmr_large,German,0.015424676950229806,-0.11980578576940858,-0.13641910890307607,-0.12811244733624233,0.008306661566833747
Tuckute2024,intact,xlmr_large,German,0.34415767296000216,0.056874427715241635,0.06627116026182824,0.061572793988534935,0.0046983662732933
Tuckute2024,nouns,xlmr_large,German,0.2817010317112641,0.10981733387662261,-0.08461421353135505,0.01260156017263378,0.09721577370398883
Tuckute2024,nounsverbs,xlmr_large,German,0.24625895345791501,0.040951087379333694,-0.10189692058127152,-0.030472916600968913,0.0714240039803026
Tuckute2024,nounsverbsadj,xlmr_large,German,0.31159027867014766,0.057733704842283746,-0.03149341779317714,0.013120143524553304,0.04461356131773044
Tuckute2024,verbs,xlmr_large,German,0.1927174430136339,0.022219539027670463,0.007593687964257226,0.014906613495963845,0.0073129255317066185
Tuckute2024,1LocalWordSwap,xlmr_large,Hindi,0.10024468423327752,0.08861527325103973,-0.014063822174327239,0.037275725538356244,0.05133954771268348
Tuckute2024,2LocalWordSwap,xlmr_large,Hindi,0.04500716276641444,0.0648664304341792,0.08414779743002795,0.07450711393210357,0.00964068349792438
Tuckute2024,3LocalWordSwaps,xlmr_large,Hindi,0.14087518563782817,0.05646167203439801,0.04737900949543436,0.05192034076491618,0.004541331269481825
Tuckute2024,4LocalWordSwaps,xlmr_large,Hindi,0.10115951889778996,0.08768276158403839,0.033303953844820086,0.060493357714429236,0.02718940386960915
Tuckute2024,5LocalWordSwaps,xlmr_large,Hindi,0.09458447590706372,0.13045006393282338,0.06203757971320061,0.096243821823012,0.03420624210981139
Tuckute2024,Reversed,xlmr_large,Hindi,0.010215133054127693,-0.1054504957033352,0.08670266179095033,-0.009373916956192434,0.09607657874714276
Tuckute2024,contentwords,xlmr_large,Hindi,0.05851540109838321,0.07354065171249564,-0.19918022592570647,-0.06281978710660541,0.13636043881910107
Tuckute2024,functionwords,xlmr_large,Hindi,0.19977321434285078,-0.11903969497144855,-0.16165710014482654,-0.14034839755813755,0.021308702586688995
Tuckute2024,intact,xlmr_large,Hindi,0.06843920295333615,0.07890133966649143,-0.11645353477670287,-0.018776097555105717,0.09767743722159715
Tuckute2024,nouns,xlmr_large,Hindi,0.22137980948047475,0.1437136665400964,-0.06715346264902008,0.03828010194553816,0.10543356459455824
Tuckute2024,nounsverbs,xlmr_large,Hindi,0.08626432863361,0.06109660831233907,-0.19429230082522822,-0.06659784625644458,0.12769445456878364
Tuckute2024,nounsverbsadj,xlmr_large,Hindi,0.13970112834944495,0.02992935455398967,-0.19383364126959643,-0.08195214335780338,0.11188149791179304
Tuckute2024,verbs,xlmr_large,Hindi,0.00665209576159369,0.19359251133481573,0.06363903093300081,0.12861577113390826,0.06497674020090746
Tuckute2024,1LocalWordSwap,xlmr_large,Italian,0.1565966992883324,0.2891853109434835,0.2695292098811567,0.23843707337099085,0.05842360082327009
Tuckute2024,2LocalWordSwap,xlmr_large,Italian,0.07767748567381129,0.24513211694993856,0.20050740995041633,0.17443900419138872,0.07080458891940508
Tuckute2024,3LocalWordSwaps,xlmr_large,Italian,0.0727835340661985,0.28119328574837626,0.2289640200696572,0.19431361329474398,0.08854055254065586
Tuckute2024,4LocalWordSwaps,xlmr_large,Italian,0.1088972030689637,0.3185905283375416,0.22706281488865607,0.21818351543172046,0.08583687682530104
Tuckute2024,5LocalWordSwaps,xlmr_large,Italian,0.09067463576781276,0.3032251135714877,0.23068588230077453,0.20819521054669166,0.08821866446735276
Tuckute2024,Reversed,xlmr_large,Italian,0.05964325517106197,0.2681816717868724,0.1838476489071254,0.17055752528835325,0.08565254750252718
Tuckute2024,contentwords,xlmr_large,Italian,0.1513737049966947,0.22956897252746752,0.14669389409337127,0.1758788572058445,0.0380126866537967
Tuckute2024,functionwords,xlmr_large,Italian,0.0034788396691105387,0.131440875480507,0.15237400585671862,0.09576457366877872,0.06581307626771447
Tuckute2024,intact,xlmr_large,Italian,0.1965403591152892,0.24694475267883462,0.32926395572613476,0.25758302250675286,0.054703856433395454
