train,condition,language,model,roi,r1,r2,r3,r_mean,r_sd
control,random_2,Italian,xglm_xl,IFG,0.002055373976292506,-0.060379171398693345,0.1366058984020612,0.026094033659886783,0.08219558909754943
control,random_3,Italian,xglm_xl,IFG,-0.010989562524686759,0.1040081303944816,0.2283865647980505,0.1071350442226151,0.09774990460549228
control,random_0,Italian,xglm_xl,IFGorb,0.1753312065226233,0.15989399772195914,0.03098245074676702,0.12206921833044983,0.06471566670455056
control,random_1,Italian,xglm_xl,IFGorb,-0.14346130334894203,0.09672717263098722,-0.2772489269956594,-0.10799435257120472,0.15472116688006354
control,random_2,Italian,xglm_xl,IFGorb,-0.03802888092345366,-0.09977109234227376,-0.1472473640054818,-0.09501577909040308,0.0447148671381781
control,random_3,Italian,xglm_xl,IFGorb,0.06434145516224207,0.014765407795093088,0.11029354183511816,0.0631334682641511,0.03900855053747164
control,random_0,Italian,xglm_xl,MFG,-0.1495998858803478,0.10129881724686991,-0.12018456824591148,-0.05616187895979646,0.11198725631457582
control,random_1,Italian,xglm_xl,MFG,0.10005211141708285,-0.007173732193102513,-0.1520132969937091,-0.019711639256576253,0.10328646850539544
control,random_2,Italian,xglm_xl,MFG,0.061125269132717965,-0.07373328576048246,0.11516591743109517,0.034185966934443555,0.07943559967588293
control,random_3,Italian,xglm_xl,MFG,0.06608243965009251,0.1310237442486251,-0.0207759820519687,0.0587767339489163,0.0621869183889878
control,random_0,Italian,xglm_xl,PostTemp,-0.046906294932362376,0.23876499382458208,-0.14391009252197268,0.015982868790082344,0.16243222302007923
control,random_1,Italian,xglm_xl,PostTemp,0.07551344050541053,-0.031841246925120234,-0.2143002863166766,-0.05687603091212876,0.1196329229228141
control,random_2,Italian,xglm_xl,PostTemp,0.02628481000297663,-0.03140844866602198,0.09385210844229082,0.029576156593081826,0.0511903409740117
control,random_3,Italian,xglm_xl,PostTemp,0.0448232746251704,0.08486860368018669,0.13115554308957256,0.08694914046497655,0.03527569153148808
natstor,experimental,Italian,nllb200_distilled_600M,AntTemp,0.11377988423210796,0.13812138450140823,0.11431751068843762,0.1220729264739846,0.011350095868761633
natstor,experimental,Italian,nllb200_distilled_600M,IFG,0.24682354195266998,0.027600082767547333,0.040238636722513106,0.10488742048091014,0.10049653458487268
natstor,experimental,Italian,nllb200_distilled_600M,IFGorb,-0.005657933755740346,0.10314353217148671,-0.02072136672218333,0.025588077231187677,0.05518371255138721
natstor,experimental,Italian,nllb200_distilled_600M,MFG,0.2708053084064666,0.06947654894338738,0.1292654885294206,0.1565157819597582,0.08442057891203711
natstor,experimental,Italian,nllb200_distilled_600M,PostTemp,0.16662565147470842,0.16838122755490034,0.10327947271877513,0.14609545058279463,0.03028395044884877
natstor,experimental,Italian,nllb200_distilled_1B,AntTemp,0.2543078997480405,0.234817506007204,0.2437531273612827,0.24429284437217577,0.007966066904150186
natstor,experimental,Italian,nllb200_distilled_1B,IFG,0.1915398219505519,0.0749765550154993,0.18146735661199576,0.14932791119268232,0.05273491420010625
natstor,experimental,Italian,nllb200_distilled_1B,IFGorb,0.20003799740974554,0.15827764159073654,0.20928184874743821,0.1891991625826401,0.022188098044190117
natstor,experimental,Italian,nllb200_distilled_1B,MFG,0.2989585148096022,0.23433416621459238,0.29614168756792947,0.27647812286404133,0.029822457315255266
natstor,experimental,Italian,nllb200_distilled_1B,PostTemp,0.2668147092523183,0.2459744781868533,0.3131218065927957,0.2753036646773224,0.02806228431150548
natstor,experimental,Italian,nllb200_1B,AntTemp,0.3438401536343587,0.31399945126505524,0.39041508149558424,0.34941822879833273,0.031444907672344896
natstor,experimental,Italian,nllb200_1B,IFG,0.2556416410773798,0.03619986254622144,0.3234005713981268,0.20508069167390933,0.12257886983406356
natstor,experimental,Italian,nllb200_1B,IFGorb,0.2298883298260656,0.1180552586914474,0.1963165693805446,0.18142005263268587,0.04685501473172017
natstor,experimental,Italian,nllb200_1B,MFG,0.24925777778518218,0.12932320672715286,0.29933617975918575,0.2259723880905069,0.07133376843974319
natstor,experimental,Italian,nllb200_1B,PostTemp,0.22072909110272182,0.28190623443520274,0.3812652284377716,0.2946335179918987,0.0661536124368322
natstor,experimental,Italian,xlm_align,AntTemp,0.29233265691880456,0.31391093516961976,0.22300895534926762,0.27641751581256396,0.038779386888213245
natstor,experimental,Italian,xlm_align,IFG,0.37682914056386846,0.1895170188742095,0.26711883346553994,0.277821664301206,0.0768434368218612
natstor,experimental,Italian,xlm_align,IFGorb,0.20833797169955404,0.13269923890422944,0.1654086353038428,0.16881528196920872,0.030973197077985723
natstor,experimental,Italian,xlm_align,MFG,0.4389923304402611,0.29068648936576924,0.25395066417477297,0.32787649466026775,0.07998927817289303
natstor,experimental,Italian,xlm_align,PostTemp,0.32714268838344146,0.39444231359451765,0.3405195387483679,0.3540348469087757,0.029089603576890024
natstor,experimental,Italian,infoxlm_base,AntTemp,0.27320502666250035,0.3537094943485497,0.22623093407118267,0.2843818183607442,0.052639569002142776
natstor,experimental,Italian,infoxlm_base,IFG,0.3550139041063418,0.19711252084585018,0.2472431098782082,0.2664565116101334,0.06587907008794436
natstor,experimental,Italian,infoxlm_base,IFGorb,0.1648024359917542,0.1776921965134045,0.07412294736982081,0.13887252662499316,0.0460862777253545
natstor,experimental,Italian,infoxlm_base,MFG,0.42234892304620747,0.3493936570796526,0.28235274215846934,0.35136510742810984,0.057170199860564874
natstor,experimental,Italian,infoxlm_base,PostTemp,0.31560234974290674,0.4168988410028426,0.27965125018458437,0.3373841469767778,0.058109438788129866
natstor,experimental,Italian,infoxlm_large,AntTemp,0.21062093720699573,0.29193764417857015,0.12171552833866398,0.2080913699080766,0.06951590328020119
natstor,experimental,Italian,infoxlm_large,IFG,0.1566676187958015,0.06538377735332734,0.17537177050147443,0.13247438888353444,0.04805083377271806
natstor,experimental,Italian,infoxlm_large,IFGorb,0.17542513208644317,0.21718552187979911,0.15451326609892727,0.18237464002172318,0.02605346626423755
natstor,experimental,Italian,infoxlm_large,MFG,0.30402558200666524,0.29437786582981534,0.17065648990925944,0.25635331258191335,0.06072467191621804
natstor,experimental,Italian,infoxlm_large,PostTemp,0.25469894423712175,0.3394355385716789,0.23628765607574662,0.2768073796281824,0.04491813740891454
natstor,experimental,Italian,multiminilm,AntTemp,0.3167350216179511,0.4063389943179219,0.20363533355772614,0.3089031164978664,0.08293852170836596
natstor,experimental,Italian,multiminilm,IFG,0.3308502985952797,0.18336248024848006,0.26177731754954026,0.25866336546443336,0.0602518971395142
natstor,experimental,Italian,multiminilm,IFGorb,0.1576834721061263,0.20330979235022562,0.10980193618711657,0.15693173354782283,0.038178123091636325
natstor,experimental,Italian,multiminilm,MFG,0.3152877051878016,0.2546989249896128,0.1785620590198423,0.24951622973241885,0.055938185095145906
natstor,experimental,Italian,multiminilm,PostTemp,0.340402299049622,0.4216632951644795,0.3330334924108965,0.3650330288749994,0.04015648658961426
natstor,experimental,Italian,xlmr_base,AntTemp,0.2225950640146407,0.36577099283262143,0.24866898662140657,0.27901168115622293,0.06226473577634856
natstor,experimental,Italian,xlmr_base,IFG,0.2793493421845672,0.2532807236880037,0.3315175168337903,0.2880491942354537,0.03252706073117825
natstor,experimental,Italian,xlmr_base,IFGorb,0.19429885432772642,0.2070612817606814,0.25015959889995426,0.2171732449961207,0.023899714731869044
natstor,experimental,Italian,xlmr_base,MFG,0.31587225990498696,0.31359555614791373,0.2682261327238827,0.2992313162589278,0.02194366878366426
natstor,experimental,Italian,xlmr_base,PostTemp,0.23551276625423834,0.4170788886301447,0.3432686738982622,0.3319534429275484,0.07455463337980679
natstor,experimental,Italian,xlmr_large,AntTemp,0.28554302141071397,0.303835997752021,0.14295842546625198,0.24411248154299567,0.07191553166244714
natstor,experimental,Italian,xlmr_large,IFG,0.1262635346407467,0.06916114639860475,0.23573672398560974,0.14372046834165372,0.06911543080378639
natstor,experimental,Italian,xlmr_large,IFGorb,0.29051048644671934,0.1606615377035135,0.189329240747385,0.21350042163253927,0.05569782677667092
natstor,experimental,Italian,xlmr_large,MFG,0.29827871754451113,0.2025091911653016,0.22327235590105793,0.2413534215369569,0.041135096504256896
natstor,experimental,Italian,xlmr_large,PostTemp,0.2705404255139376,0.3587286361738477,0.27932638720724584,0.30286514963167704,0.03966396456234577
natstor,experimental,Italian,distilmbert,AntTemp,0.2643858496123337,0.16424862701363488,-0.0014250915705279605,0.14240312835181354,0.10961077645307025
natstor,experimental,Italian,distilmbert,IFG,0.2673423603548648,0.09914986400270576,0.11668706296984684,0.16105976244247247,0.07549340501509043
natstor,experimental,Italian,distilmbert,IFGorb,0.11316158331695239,0.10412470956021737,-0.06753524055897443,0.04991701743939845,0.08313319013691645
natstor,experimental,Italian,distilmbert,MFG,0.19696002828840256,0.10640246874217893,-0.01622154804162797,0.09571364966298451,0.0873585876779151
natstor,experimental,Italian,distilmbert,PostTemp,0.3004535570736948,0.16211520890043146,0.1063677368300672,0.18964550093473118,0.08159151973716713
natstor,experimental,Italian,bert_base,AntTemp,0.2747330498232118,0.06905622123541962,0.05682380555640649,0.13353769220501263,0.0999650097385227
natstor,experimental,Italian,bert_base,IFG,0.25282895447103493,-0.040760685805586415,0.06837044358260645,0.09347957074935165,0.1211653702445431
natstor,experimental,Italian,bert_base,IFGorb,0.17768176840045305,0.06493679976515362,0.07160878406796517,0.10474245074452394,0.05164776141466113
natstor,experimental,Italian,bert_base,MFG,0.21854376469279202,-0.06324890988906226,-0.06458950050523496,0.030235118099498266,0.13315544570700952
natstor,experimental,Italian,bert_base,PostTemp,0.2682072530988674,0.10554508986293885,0.2103597126036329,0.19470401852181304,0.06732295500068117
natstor,experimental,Italian,mdeberta,AntTemp,0.25823483176608075,0.34191083861256755,0.24189922732546776,0.2806816325680387,0.043806200076721036
natstor,experimental,Italian,mdeberta,IFG,0.22051436695476642,0.2129405487900247,0.33487527082303187,0.2561100621892743,0.05578117513246238
natstor,experimental,Italian,mdeberta,IFGorb,0.30978016848847745,0.19735403760308612,0.18208443929729612,0.22973954846295322,0.056939534002646515
natstor,experimental,Italian,mdeberta,MFG,0.26597694362132324,0.288566053934644,0.31479877146952545,0.28978058967516424,0.019949921326638927
natstor,experimental,Italian,mdeberta,PostTemp,0.26382278374005375,0.33133725265473973,0.3035299435896347,0.29956332666147606,0.027705010564867037
natstor,experimental,Italian,mt5_small,AntTemp,0.1887605804119793,0.08729452833548738,-0.03607738483070793,0.07999257463891958,0.09193481948082591
natstor,experimental,Italian,mt5_small,IFG,0.24621843399936533,0.09791223685252817,-0.057586249387657634,0.0955148071547453,0.12403932753724836
natstor,experimental,Italian,mt5_small,IFGorb,0.10238287916665476,0.011121787846984818,-0.12029785954604295,-0.002264397510801125,0.09140047526219595
natstor,experimental,Italian,mt5_small,MFG,0.24817067770608228,0.1185002318234295,0.05647020041765424,0.14104703664905535,0.0798687968025746
natstor,experimental,Italian,mt5_small,PostTemp,0.21179005584416602,0.08496954673166125,-0.0012554914464172732,0.09850137037647,0.08750022473667023
natstor,experimental,Italian,mt5_base,AntTemp,0.15280628842795088,0.29145005486540276,-0.04171470192135231,0.13418054712400043,0.13665010664841717
natstor,experimental,Italian,mt5_base,IFG,0.2874808668750488,0.18319692002219332,0.06622641465777153,0.17896806718500458,0.09037623416854237
natstor,experimental,Italian,mt5_base,IFGorb,0.2594248306525231,0.1061486196679251,-0.13442333670335316,0.07705003787236502,0.1620990239108598
natstor,experimental,Italian,mt5_base,MFG,0.24696321513360703,0.16798698211064325,-0.023318855083344386,0.13054378072030196,0.11347420960423417
natstor,experimental,Italian,mt5_base,PostTemp,0.24484474870121967,0.30291398087798027,0.08050615173175517,0.20942162710365167,0.09418920240371215
natstor,experimental,Italian,mt5_large,AntTemp,0.32079166970618817,0.39532613797394245,0.3054105045267757,0.3405094374023021,0.03926659357723601
natstor,experimental,Italian,mt5_large,IFG,0.27324611784452474,0.23146068183319418,0.33682412070130185,0.2805103067930069,0.04332004842516379
natstor,experimental,Italian,mt5_large,IFGorb,0.3743182150491874,0.18015969323720277,0.2442198843515713,0.26623259754598716,0.08077872060837323
natstor,experimental,Italian,mt5_large,MFG,0.2339921132273439,0.26908833309842667,0.23671959564941658,0.24660001399172904,0.01594058054723175
natstor,experimental,Italian,mt5_large,PostTemp,0.2459662633243955,0.26845564918652554,0.264909646849896,0.25977718645360565,0.009872511717003596
natstor,experimental,Italian,mgpt,AntTemp,-0.044000580165826884,-0.023826076006002984,0.2912123447034792,0.07446189617721644,0.15348685146025973
natstor,experimental,Italian,mgpt,IFG,-0.1764729604629547,0.07750318703768846,-0.027908596783029573,-0.04229279006943193,0.10418301089010802
natstor,experimental,Italian,mgpt,IFGorb,0.20440100221218,-0.08610829623516233,0.4823037526078735,0.20019881952829707,0.23207227045608872
natstor,experimental,Italian,mgpt,MFG,-0.331553015989426,0.04527019008207089,-0.11743092274075188,-0.134571249549369,0.15431412823810636
natstor,experimental,Italian,mgpt,PostTemp,-0.14954175412820914,-0.17143491363968305,0.046755655639612925,-0.09140700404275975,0.09810374782589112
natstor,experimental,Italian,xglm_small,AntTemp,0.2658940396975113,0.3643600007578521,0.12897982373225378,0.25307795472920575,0.09651993217150062
natstor,experimental,Italian,xglm_small,IFG,0.24650981849877254,0.19371784881043116,0.3269262495786306,0.2557179722959448,0.05477050350367791
natstor,experimental,Italian,xglm_small,IFGorb,0.2902072314887109,0.18938946595578557,0.10698708235446548,0.195527926599654,0.07492514614155929
natstor,experimental,Italian,xglm_small,MFG,0.24418727949831717,0.260140534960777,0.17108033390266664,0.22513604945392027,0.038774062445412816
natstor,experimental,Italian,xglm_small,PostTemp,0.32219716356447625,0.36346289762477507,0.33333705266799685,0.33966570461908274,0.017430893618750852
natstor,experimental,Italian,xglm_med,AntTemp,0.2512844525290465,0.3450352813507273,0.1510279541076462,0.24911589599580672,0.07921800188542746
natstor,experimental,Italian,xglm_med,IFG,0.16720583161160307,0.194134710318371,0.30734293513999045,0.22289449235665484,0.0607176291999761
natstor,experimental,Italian,xglm_med,IFGorb,0.3198911086694368,0.2749366777367609,0.17849645830581837,0.2577747482373387,0.05898593423277468
natstor,experimental,Italian,xglm_med,MFG,0.07097989097415001,0.20220497289969547,0.21260521183091452,0.16193002523492,0.06445146201597848
natstor,experimental,Italian,xglm_med,PostTemp,0.2347876005946695,0.33370054898859797,0.4062270292380738,0.32490505960711374,0.0702656383471043
natstor,experimental,Italian,xglm_large,AntTemp,0.20618260675076686,0.4459688747015049,0.16246857959763447,0.27154002034996877,0.12462422976098526
natstor,experimental,Italian,xglm_large,IFG,0.03738392154235711,0.21834651822692547,0.4428694898893103,0.23286664321953096,0.1658568902332441
natstor,experimental,Italian,xglm_large,IFGorb,0.338959179992473,0.3147051688822628,0.17031594589756668,0.27466009825743415,0.07444389772398172
natstor,experimental,Italian,xglm_large,MFG,0.036607903128723154,0.29973893617964925,0.2866632753835816,0.20767003823065133,0.1210769280954226
natstor,experimental,Italian,xglm_large,PostTemp,0.15409230640844038,0.3939070017222837,0.45620430407136675,0.3347345374006969,0.13024067511953424
natstor,experimental,Italian,xglm_xl,AntTemp,0.2153636419037815,0.2254897044699467,0.1257029036813117,0.18885208335167994,0.04484416316946062
natstor,experimental,Italian,xglm_xl,IFG,0.11283998171298745,-0.04656444290955911,0.36975139893859765,0.14534231258067534,0.17150708668994674
natstor,experimental,Italian,xglm_xl,IFGorb,0.35620099707468694,0.17717611839621425,0.21865668081240403,0.25067793209443506,0.07651360313351997
natstor,experimental,Italian,xglm_xl,MFG,0.19572734995889923,0.3194113701470766,0.3499180870015187,0.2883522690358315,0.06666931662474358
natstor,experimental,Italian,xglm_xl,PostTemp,0.18950616141879764,0.2311886297932726,0.40569092813550295,0.27546190644919105,0.09364491660692781
natstor,random_0,Italian,nllb200_distilled_600M,AntTemp,0.1736492766973669,0.07814701868180389,-0.19544893723208406,0.01878245271569558,0.15642141083354716
natstor,random_1,Italian,nllb200_distilled_600M,AntTemp,-0.05648630089897841,0.021212678030929098,-0.005144533826984697,-0.01347271889834467,0.032262484215413105
natstor,random_2,Italian,nllb200_distilled_600M,AntTemp,-0.02609690862536114,-0.17210410511408333,0.05223920953485671,-0.04865393473486259,0.09296628520453665
natstor,random_3,Italian,nllb200_distilled_600M,AntTemp,-0.09850545424052645,-0.10628315518342626,-0.012028716692831759,-0.07227244203892816,0.042716920852446126
natstor,random_0,Italian,nllb200_distilled_600M,IFG,0.15058560540266544,-0.10878412254727617,-0.08217426504929497,-0.013457594064635231,0.11650364686027977
natstor,random_1,Italian,nllb200_distilled_600M,IFG,0.20012066816544222,0.03404319753672943,-0.015402849544458131,0.07292033871923784,0.09218159885575845
natstor,random_2,Italian,nllb200_distilled_600M,IFG,-0.21005262627385585,-0.02633783245897709,0.02245866921361694,-0.07131059650640532,0.1001075680184902
natstor,random_3,Italian,nllb200_distilled_600M,IFG,-0.1726347878534311,0.02335102231669344,-0.11060061704126184,-0.08662812752599984,0.08178679452160775
natstor,random_0,Italian,nllb200_distilled_600M,IFGorb,0.012264901957699064,-0.07543979522783544,-0.14549020941115418,-0.06955503422709684,0.06453754256129622
natstor,random_1,Italian,nllb200_distilled_600M,IFGorb,0.11744191826994987,0.05217457858233006,-0.13476666597134507,0.01161661029364495,0.10688312646696259
natstor,random_2,Italian,nllb200_distilled_600M,IFGorb,0.20129064520461545,-0.06831597281168611,0.28228065746099956,0.13841844328464295,0.149875914498939
natstor,random_3,Italian,nllb200_distilled_600M,IFGorb,0.23359163826203577,0.23036629856234875,0.05904115461217469,0.17433303047885307,0.08153430028598507
natstor,random_0,Italian,nllb200_distilled_600M,MFG,0.365662556171667,0.08070810539873165,0.15077948352671156,0.1990500483657034,0.12123612037736607
natstor,random_1,Italian,nllb200_distilled_600M,MFG,-0.07079140490156893,-0.06137150828110221,-0.29193152345731166,-0.1413648122133276,0.10653617386974569
natstor,random_2,Italian,nllb200_distilled_600M,MFG,-0.14764322834702498,-0.08775317012382991,0.06460840633369869,-0.0569293307123854,0.08935051170607712
natstor,random_3,Italian,nllb200_distilled_600M,MFG,-0.039929900758747784,-0.03211142853905985,-0.06915383599107117,-0.04706505509629293,0.01594193229663305
natstor,random_0,Italian,nllb200_distilled_600M,PostTemp,0.14423612255096263,-0.06301510603413477,-0.06897421400854509,0.004082267502760926,0.0991335969138513
natstor,random_1,Italian,nllb200_distilled_600M,PostTemp,0.08138268976034535,0.04625325868821434,-0.06148935264766923,0.02204886526696349,0.06078648216573263
natstor,random_2,Italian,nllb200_distilled_600M,PostTemp,-0.1163098387080261,-0.202327635827017,-0.03877070964528321,-0.11913606139344211,0.06680173489017056
natstor,random_3,Italian,nllb200_distilled_600M,PostTemp,-0.09851045669435189,-0.028613959866679948,-0.08674587564471625,-0.07129009740191604,0.03055640552609934
natstor,random_0,Italian,nllb200_distilled_1B,AntTemp,0.06107548085522796,0.0903245611634557,-0.27025003188763036,-0.03961666328964889,0.16351899014662605
natstor,random_1,Italian,nllb200_distilled_1B,AntTemp,-0.06245673478882646,-0.11879407978054103,-0.11291133107991601,-0.09805404854976117,0.025285414020926503
natstor,random_2,Italian,nllb200_distilled_1B,AntTemp,-0.04387455146457184,-0.13524410336096282,-0.12470873235070408,-0.10127579572541291,0.04081605601231379
natstor,random_3,Italian,nllb200_distilled_1B,AntTemp,-0.122292915167021,-0.10949693855128188,-0.15723089293393686,-0.12967358221741324,0.02017404743447888
natstor,random_0,Italian,nllb200_distilled_1B,IFG,0.04468218563965647,-0.025016077823787286,-0.23414501561281093,-0.07149296926564724,0.11847989454796347
natstor,random_1,Italian,nllb200_distilled_1B,IFG,0.1207811342807319,-0.06776664105237445,-0.11496485210937288,-0.020650119627005147,0.1018463465820983
natstor,random_2,Italian,nllb200_distilled_1B,IFG,-0.11890589355977546,0.02144347368912291,-0.02572272123581437,-0.04106171370215564,0.05831494799336555
natstor,random_3,Italian,nllb200_distilled_1B,IFG,-0.150158753516566,0.17142713948741722,-0.23128431512702877,-0.07000530971872584,0.17390142769954647
natstor,random_0,Italian,nllb200_distilled_1B,IFGorb,-0.12948912024875212,0.004867327157439123,-0.11675030226018221,-0.08045736511716507,0.06055739263846269
natstor,random_1,Italian,nllb200_distilled_1B,IFGorb,0.10498145574921136,0.02469534376093293,-0.025497598398464986,0.03472640037055977,0.053738021706219746
natstor,random_2,Italian,nllb200_distilled_1B,IFGorb,0.2098089709781403,0.04036807439437673,0.17395553064683061,0.14137752533978257,0.07290884345590712
natstor,random_3,Italian,nllb200_distilled_1B,IFGorb,0.1725094035188203,0.036433047004250076,0.03929359158297756,0.08274534736868265,0.06348351497943132
natstor,random_0,Italian,nllb200_distilled_1B,MFG,0.16714268807413196,0.16804693139543112,-0.07430126663163958,0.08696278427930781,0.11403150149893525
natstor,random_1,Italian,nllb200_distilled_1B,MFG,0.028524164898136063,-0.26285443349243126,-0.31613088919751076,-0.18348705259726864,0.1514841299521431
natstor,random_2,Italian,nllb200_distilled_1B,MFG,-0.15542133218031762,-0.0743580811557801,-0.04402232510117272,-0.09126724614575682,0.04702392717222821
natstor,random_3,Italian,nllb200_distilled_1B,MFG,-0.1638007539203001,0.04365016769249487,-0.2743913363801861,-0.13151397420266378,0.13183177838089638
natstor,random_0,Italian,nllb200_distilled_1B,PostTemp,0.028277729816576166,0.06643409611863853,-0.18329226416759734,-0.029526812744127547,0.10983878371183188
natstor,random_1,Italian,nllb200_distilled_1B,PostTemp,0.07509273698084486,-0.14329345360748835,-0.042081939543186245,-0.036760885389943244,0.0892351473090331
natstor,random_2,Italian,nllb200_distilled_1B,PostTemp,-0.18447319360053238,-0.18795635665226415,-0.19974716739578222,-0.19072557254952627,0.006535798160323471
natstor,random_3,Italian,nllb200_distilled_1B,PostTemp,-0.14031628153671305,-0.13636343144566596,-0.29555366841469644,-0.19074446046569182,0.07412886891143847
natstor,random_0,Italian,nllb200_1B,AntTemp,0.11906745630308768,0.0036548360505635077,-0.18784334485857393,-0.021707017501640915,0.12657271343415175
natstor,random_1,Italian,nllb200_1B,AntTemp,-0.181196968243212,-0.07678187079515736,-0.06320943949752497,-0.1070627595119648,0.0527128282994335
natstor,random_2,Italian,nllb200_1B,AntTemp,-0.006075018337245117,-0.1931191541763396,-0.20156061019366028,-0.13358492756908166,0.09022895787626974
natstor,random_3,Italian,nllb200_1B,AntTemp,-0.15511476326734833,-0.0737420155660263,-0.10819741064483751,-0.11235139649273738,0.03334988971430207
natstor,random_0,Italian,nllb200_1B,IFG,0.10657119160080189,-0.18651493878379252,-0.1756105843881874,-0.08518477719039268,0.1356650038673286
natstor,random_1,Italian,nllb200_1B,IFG,-0.010894111485318296,-0.06354789156799007,-0.1648342723271687,-0.07975875846015902,0.06388263944688159
natstor,random_2,Italian,nllb200_1B,IFG,-0.11367899391466783,-0.07202667416973817,-0.03555459054375405,-0.07375341954272002,0.031917517005584324
natstor,random_3,Italian,nllb200_1B,IFG,-0.1860179465403027,0.1510186632493943,-0.18795949267179674,-0.07431959198756838,0.15934017981512402
natstor,random_0,Italian,nllb200_1B,IFGorb,-0.048225001503712596,0.021949040540846027,-0.17822940337805132,-0.06816845478030596,0.08293032557070436
natstor,random_1,Italian,nllb200_1B,IFGorb,0.06731607060006015,-0.017343727837038896,-0.1068582587525454,-0.01896197199650805,0.07111557863542614
natstor,random_2,Italian,nllb200_1B,IFGorb,0.2711796404079645,-0.10379832238442138,0.19216158780158987,0.11984763527504433,0.1613982629862965
natstor,random_3,Italian,nllb200_1B,IFGorb,0.14298973934726572,0.0012297525704955637,-0.0863147538190264,0.019301579366244964,0.09448132386655118
natstor,random_0,Italian,nllb200_1B,MFG,0.3075902870579608,0.030892950071860145,0.037935184655249844,0.12547280726169027,0.1288085934050743
natstor,random_1,Italian,nllb200_1B,MFG,-0.16719157387672007,-0.15455932195801203,-0.3668705910017364,-0.22954049561215617,0.09724388505854008
natstor,random_2,Italian,nllb200_1B,MFG,-0.19617658801080087,-0.16785228157668708,-0.16068977713815005,-0.17490621557521266,0.015322030438108576
natstor,random_3,Italian,nllb200_1B,MFG,-0.1958501846538247,0.032650577855515533,-0.218149012095969,-0.12711620629809273,0.11333836777665032
natstor,random_0,Italian,nllb200_1B,PostTemp,0.1501008472273923,-0.048628657368225026,-0.08103482151714388,0.006812456114007802,0.10218027252396734
natstor,random_1,Italian,nllb200_1B,PostTemp,-0.007898486020882323,-0.07338571500363437,-0.19963922942130424,-0.0936411434819403,0.07957738354191864
natstor,random_2,Italian,nllb200_1B,PostTemp,-0.07635360448136534,-0.28398685644949145,-0.28257589713471937,-0.21430545268852538,0.09754838805903965
natstor,random_3,Italian,nllb200_1B,PostTemp,-0.19118279350841846,-0.12930595200082148,-0.24498585640119547,-0.18849153397014515,0.04726444914130617
natstor,random_0,Italian,xlm_align,AntTemp,0.14106831661923533,0.11870174471177601,0.06795281083089495,0.10924095738730209,0.030589749582394465
natstor,random_1,Italian,xlm_align,AntTemp,-0.12011990638108158,-0.30204192917616546,-0.047493613098285536,-0.15655181621851086,0.10706438668802058
natstor,random_2,Italian,xlm_align,AntTemp,-0.08161611743973105,-0.04775751113029897,-0.14921356056373697,-0.09286239637792233,0.04217575594364419
natstor,random_3,Italian,xlm_align,AntTemp,-0.1775833424452069,-0.25490512083157135,0.017942774287074366,-0.1381818963299013,0.11482116220352377
natstor,random_0,Italian,xlm_align,IFG,0.08288325478536386,-0.0014476075471514264,0.036618437160960464,0.03935136146639096,0.034482123309340265
natstor,random_1,Italian,xlm_align,IFG,-0.10713988089700865,-0.06222069083647525,-0.028756215256744082,-0.06603892899674266,0.03211369351525493
natstor,random_2,Italian,xlm_align,IFG,-0.15803575426203356,0.018455401748143002,0.033367318676908946,-0.0354043446123272,0.08692693595247362
natstor,random_3,Italian,xlm_align,IFG,-0.19913001086187623,0.1004784580266738,-0.06185160794813292,-0.053501053594445125,0.12245708765644052
natstor,random_0,Italian,xlm_align,IFGorb,0.0431557239404547,0.04373122114804902,0.10508922898177331,0.06399205802342568,0.029061038004445358
natstor,random_1,Italian,xlm_align,IFGorb,0.1522573201381116,-0.013347149389769584,0.20868573941152457,0.1158653033866222,0.09422644741894383
natstor,random_2,Italian,xlm_align,IFGorb,0.19072357077156998,0.09217016682997183,0.2699576324040669,0.18428379000186956,0.07272413084658289
natstor,random_3,Italian,xlm_align,IFGorb,0.00656365136403874,-0.07965722959539012,0.030977476134747443,-0.014038700698867979,0.047457715992881504
natstor,random_0,Italian,xlm_align,MFG,0.22539740135628775,0.22530842111406038,0.09846432215380421,0.18305671487471745,0.059815865560110315
natstor,random_1,Italian,xlm_align,MFG,-0.16268192124402003,-0.14824432285389796,-0.14720124840993304,-0.15270916416928368,0.007064649735487773
natstor,random_2,Italian,xlm_align,MFG,-0.015662566925694253,0.015073881038062292,0.12589970165240225,0.04177033858825676,0.06079744844175224
natstor,random_3,Italian,xlm_align,MFG,-0.17531254817501202,-0.03833876507033946,-0.13022532829718605,-0.11462554718084583,0.05699689577897943
natstor,random_0,Italian,xlm_align,PostTemp,0.1588011129751639,0.037394305079737476,-0.06433908462579656,0.04395211114303493,0.091214547676058
natstor,random_1,Italian,xlm_align,PostTemp,-0.09262218907068684,-0.17310616774596885,-0.02452799560335861,-0.0967521174733381,0.060727042525100514
natstor,random_2,Italian,xlm_align,PostTemp,-0.10766407271231516,-0.0707577608203031,-0.24115675119299265,-0.1398595282418703,0.0731954666063168
natstor,random_3,Italian,xlm_align,PostTemp,-0.21057349116607924,-0.13780287612144285,-0.10722297318693862,-0.15186644682482023,0.043348743982848666
natstor,random_0,Italian,infoxlm_base,AntTemp,0.10331430769255726,0.20902952818274112,0.12661762804378596,0.1463204879730281,0.04535106744694146
