train,model,roi,r,r_random,SE,z,p,sig
pereira,nllb200_1B,PostTemp,-0.029464114654091513,0.028855906633137765,0.023762621258834354,-4.274445583501614,1.916134947647589e-05,***
control,nllb200_distilled_1B,AntTemp,0.08309445683206168,-0.008770460915361808,0.035574605593354534,7.079369278529416,1.448120260230335e-12,***
control,nllb200_distilled_1B,IFG,0.06945144168781997,0.01828700639085525,0.03796030218580531,4.67797418595096,2.897230085984588e-06,***
control,nllb200_distilled_1B,IFGorb,0.11698302629888624,0.01657718884279861,0.03658950929780377,8.122458365147235,4.568342429550049e-16,***
control,nllb200_distilled_1B,MFG,0.052052552626998,-0.003417008442977809,0.03456362026553479,4.128226567375768,3.655718167624296e-05,***
control,nllb200_distilled_1B,PostTemp,0.05811999898634071,-0.02468383332757743,0.04560315793151848,7.240045281704982,4.4853496122738767e-13,***
main,nllb200_distilled_1B,AntTemp,0.11351022309052909,0.02378884600935382,0.034162290356950516,7.8092734536878865,5.751858460201803e-15,***
main,nllb200_distilled_1B,IFG,0.08319038453286427,0.01399951395866801,0.049779822557252225,6.64132381790186,3.108781979633583e-11,***
main,nllb200_distilled_1B,IFGorb,0.10418687733112132,0.030939869940179308,0.044504227173989386,6.788903795747086,1.129887506398429e-11,***
main,nllb200_distilled_1B,MFG,0.09693615825093015,-0.01250972569374623,0.06250474254812372,9.32917749151474,1.0669565215877087e-20,***
main,nllb200_distilled_1B,PostTemp,0.1490589759818835,-0.00857839216723201,0.026056348397895973,13.009215977966676,1.0844902225204714e-38,***
natstor,nllb200_distilled_1B,AntTemp,0.11232239912808008,-0.01587214818457539,0.042146467337425435,10.657332898670616,1.6115267537180598e-26,***
natstor,nllb200_distilled_1B,IFG,0.05912841662709188,0.015461382196134616,0.04738241812365249,3.921391877794155,8.803895073119951e-05,***
natstor,nllb200_distilled_1B,IFGorb,0.07888044950399328,0.038653748107327045,0.04475875472197758,3.8649225369517097,0.00011112446150169343,***
natstor,nllb200_distilled_1B,MFG,0.06341594779812222,-0.010737615146793025,0.060194770120118875,6.189520941882662,6.034733550906951e-10,***
natstor,nllb200_distilled_1B,PostTemp,0.1549502626483433,-0.046442858916773654,0.03805878393051545,15.570539547099315,1.1542942589769027e-54,***
pereira,nllb200_distilled_1B,AntTemp,0.034382204154289414,0.029111221663704674,0.05299255453237715,-0.6883114447839566,0.49125667610727597,
pereira,nllb200_distilled_1B,IFG,0.027867591078512405,0.005215961759157914,0.04205385061488639,0.7552163464207412,0.4501191821434899,
pereira,nllb200_distilled_1B,IFGorb,0.09120038627414788,0.0257258633957442,0.03615798789847352,3.9983906828561007,6.377462344102887e-05,***
pereira,nllb200_distilled_1B,MFG,0.0020464550553748015,0.02692071714586075,0.050799710808214264,-2.4647008346839008,0.013712769104198516,*
pereira,nllb200_distilled_1B,PostTemp,-0.028983775980250554,0.014705755517246673,0.03098001658423524,-3.550075329455447,0.0003851209342380129,***
control,nllb200_distilled_600M,AntTemp,0.07226053900284651,0.0051827557430402255,0.042230699209163475,4.359264630943943,1.3050022771963379e-05,***
control,nllb200_distilled_600M,IFG,0.04176874570584051,0.009185671374284374,0.019639296405885003,1.7076641766472729,0.08769867284240924,
control,nllb200_distilled_600M,IFGorb,0.10517871496231557,-0.0034731317645593732,0.03823815131327058,6.861182417252049,6.829288804839692e-12,***
control,nllb200_distilled_600M,MFG,0.0071610002608751295,0.006609183819336637,0.010651379791378833,-0.2651123910180209,0.7909228821235592,
control,nllb200_distilled_600M,PostTemp,0.0035676594222752342,-0.00956888671386021,0.020512850054014754,0.8317163845142314,0.40556905017467726,
main,nllb200_distilled_600M,AntTemp,0.030645230129055893,-0.011333187150009184,0.035929890915652796,4.107762801104076,3.9951008226407915e-05,***
main,nllb200_distilled_600M,IFG,0.04380130842711567,-0.006801790937193331,0.06502766793861126,5.5067983078379035,3.654185100397856e-08,***
main,nllb200_distilled_600M,IFGorb,0.05700209587259719,0.016489659148964837,0.053751081152012076,4.805584519056963,1.5430003597710632e-06,***
main,nllb200_distilled_600M,MFG,0.0677384647996574,0.008950509504237524,0.0700087252555799,5.5559170852208934,2.761579465679254e-08,***
main,nllb200_distilled_600M,PostTemp,0.1048601506552333,-0.03862634125706984,0.039934581153313865,12.202075518337812,3.0300076273886756e-34,***
natstor,nllb200_distilled_600M,AntTemp,0.08816534725933856,-0.002522339984795061,0.02823814145263348,7.808381593367838,5.7926978737488524e-15,***
natstor,nllb200_distilled_600M,IFG,0.024639834083258386,0.027885497276267688,0.043800579512778805,0.6371303304774297,0.5240399536240783,
natstor,nllb200_distilled_600M,IFGorb,0.024081992909718818,0.0474657051385087,0.04032681515724632,-0.6593604303995031,0.5096643454208659,
natstor,nllb200_distilled_600M,MFG,0.06467390352793746,0.002972792038944687,0.06232000364125904,4.4515665717743,8.524609619599513e-06,***
natstor,nllb200_distilled_600M,PostTemp,0.10322545721970072,-0.024361503507857055,0.0267423411896858,10.114583438758112,4.760377127521911e-24,***
pereira,nllb200_distilled_600M,AntTemp,0.05499355354867555,0.02891213777415212,0.06341696621781932,0.6266949169108397,0.530859236472843,
pereira,nllb200_distilled_600M,IFG,0.027693669640324065,-0.003051331852373776,0.04366166994014106,1.5094802967296719,0.13117608677196907,
pereira,nllb200_distilled_600M,IFGorb,0.10301313951343002,-0.0013300949057884143,0.03583902799622359,6.991581885717149,2.7180390628986694e-12,***
pereira,nllb200_distilled_600M,MFG,-0.033570048066539376,0.022465452660007282,0.0595374499926303,-5.07726279197134,3.8291109854677855e-07,***
pereira,nllb200_distilled_600M,PostTemp,-0.04207169168569312,0.03626838073912718,0.03422786013325079,-6.372684881729707,1.8574729032639177e-10,***
control,xglm_large,AntTemp,0.15068856922843066,-0.019104485689868545,0.05800577080022242,11.853087272319422,2.0740621569114849e-32,***
control,xglm_large,IFG,0.03419678080991081,-0.011735382295143893,0.04142798450948055,2.821135028884195,0.004785405555250409,**
control,xglm_large,IFGorb,0.12019891130811339,-0.025221925432594907,0.043328233700978845,10.016451956129663,1.2905283724401819e-23,***
control,xglm_large,MFG,0.02403789059472765,-0.008240638133842203,0.02794048601441845,2.3531091434694282,0.018617168680925906,*
control,xglm_large,PostTemp,0.09464481444019877,-0.025213443005825554,0.03734192586880226,8.140122837536643,3.9487706301142346e-16,***
main,xglm_large,AntTemp,0.04750707617912935,0.01489592763068228,0.04823493963560358,3.542268573030153,0.00039670134720546507,***
main,xglm_large,IFG,0.09432006611380093,0.001829320124598897,0.07032675490424144,7.359887827190181,1.840648353039446e-13,***
main,xglm_large,IFGorb,0.0555281098969225,0.01811661944541338,0.053979374923208485,3.3442162655720558,0.0008251538617963174,***
main,xglm_large,MFG,0.06723708979734117,-0.004741344091928224,0.07024882931061155,6.100302274814662,1.0586806750419177e-09,***
main,xglm_large,PostTemp,0.16430933196429584,-0.00827228295714373,0.03959814421283486,14.15255399898942,1.8009576928618724e-45,***
natstor,xglm_large,AntTemp,0.11185959368323956,-0.051320592194173224,0.03982808675072414,12.88302821892921,5.609078258009707e-38,***
natstor,xglm_large,IFG,0.1458718718072824,-0.03672364580883364,0.04444511035756433,13.802221864836,2.4711699931530054e-43,***
natstor,xglm_large,IFGorb,0.21117134996658696,-0.0033499525502445394,0.06229464906930025,16.486635954160377,4.5773528704521114e-61,***
natstor,xglm_large,MFG,0.11111717201029427,-0.025641142257574093,0.044172918308415875,10.461743520447586,1.2945138352686443e-25,***
natstor,xglm_large,PostTemp,0.21832807917385566,-0.05816594017465128,0.042651567982337525,20.4569151074687,5.213430092375583e-93,***
pereira,xglm_large,AntTemp,0.020236958678732396,0.06579683688540584,0.041053006881177696,-3.3635785157257736,0.00076938947382109,***
pereira,xglm_large,IFG,0.044058584921931834,0.009597707531111388,0.0347722935825532,2.2571652986161332,0.0239977478773701,*
pereira,xglm_large,IFGorb,0.04366003544018775,0.05934394917377306,0.028334814752306214,-0.5944373200404389,0.5522196535258698,
pereira,xglm_large,MFG,-0.03208047637006432,0.03744113997673503,0.03989369361024669,-5.91971394915127,3.2250204949903496e-09,***
pereira,xglm_large,PostTemp,0.03297886583214348,0.027006192665822798,0.03018518603581508,0.340480475220519,0.7334947239433733,
control,xglm_med,AntTemp,0.21447511151583581,-0.039384394541288226,0.07876739829822584,17.51253095015994,1.1496685442416815e-68,***
control,xglm_med,IFG,0.11457667747235395,-0.01584578499658375,0.05264551036040282,8.467168187209504,2.514309138775236e-17,***
control,xglm_med,IFGorb,0.17677441647456474,-0.03186823693913814,0.050219747229942636,14.635802963235832,1.6600421932851052e-48,***
control,xglm_med,MFG,0.0382575597484435,-0.01393575415293135,0.04494824511890554,4.2332135102073964,2.3037560019509613e-05,***
control,xglm_med,PostTemp,0.08285618758586956,-0.02658793617095966,0.04880050371943278,6.693692439412544,2.1760853524612943e-11,***
main,xglm_med,AntTemp,0.04377904208151716,0.007042213528842707,0.055497370169767024,4.572823407688255,4.811956782874442e-06,***
main,xglm_med,IFG,0.08167329031282151,0.004572928263635013,0.06996340308734207,7.138048097025641,9.466551058089976e-13,***
main,xglm_med,IFGorb,0.019961815051321753,0.025221793648888675,0.052219648144297255,1.250180512494711,0.21123361388885953,
main,xglm_med,MFG,0.10018280281606955,0.0009680770611687985,0.07810376512625634,8.510712689344501,1.7286749725614788e-17,***
main,xglm_med,PostTemp,0.18678642976661405,-0.01103526042167661,0.04743146535463246,16.692187575812365,1.4939494127713676e-62,***
natstor,xglm_med,AntTemp,0.15822619854913025,-0.05238228621080949,0.037757799984102274,15.659363361143596,2.8675327990486616e-55,***
natstor,xglm_med,IFG,0.15206684283759003,-0.020343069162612533,0.0402748787902068,12.317567604083557,7.285884197438747e-35,***
natstor,xglm_med,IFGorb,0.1621305963157864,0.006429513269912754,0.04751775004874659,12.085158914498066,1.2652529495252701e-33,***
natstor,xglm_med,MFG,0.11685820551565057,-0.010527013094506744,0.03926734523931291,9.520169015759194,1.7289762748810305e-21,***
natstor,xglm_med,PostTemp,0.22997446693369847,-0.035828097044307755,0.037772551428618774,19.497453062739567,1.1538696308187254e-84,***
pereira,xglm_med,AntTemp,0.06621841319243288,0.04083648554360471,0.06630421750160177,0.8856866908518638,0.3757863821151656,
pereira,xglm_med,IFG,0.0484818168820804,0.005001509076922681,0.026718923528513513,2.601070290304499,0.009293341029834251,**
pereira,xglm_med,IFGorb,0.09692938716462468,0.04145099032166411,0.04486793565962086,3.5653342198218936,0.00036339280519145277,***
pereira,xglm_med,MFG,-0.03794862508013137,0.03922973219298379,0.044547126396370235,-6.274533183335976,3.506848374657013e-10,***
pereira,xglm_med,PostTemp,0.04329501115538595,0.02249321148419596,0.03767763504972897,1.321400940632171,0.18636771258376572,
control,xglm_small,AntTemp,0.18047744176419755,0.02632495420199994,0.10650989372804644,10.693364987282436,1.0933085133885616e-26,***
control,xglm_small,IFG,0.09235495250206681,0.007128108124214058,0.09431978746906554,4.791574842373007,1.6547727009134728e-06,***
control,xglm_small,IFGorb,0.16161306064483705,0.055231272122943355,0.06971450212748818,7.285871904748174,3.1959653374224504e-13,***
control,xglm_small,MFG,-0.04445558359709065,-0.0154883974214042,0.10421328167035575,-3.502463298173945,0.0004609772874046849,***
control,xglm_small,PostTemp,0.03186433921074494,-0.030549944452860855,0.08138907317529202,2.8535007048479186,0.004324043197837681,**
main,xglm_small,AntTemp,0.04466353792013225,0.009940061747458455,0.050316821228261484,4.578221088033131,4.689469062752258e-06,***
main,xglm_small,IFG,0.042290748836819936,-0.001769163104220617,0.07074167340974172,5.304231196953199,1.1314883604056386e-07,***
main,xglm_small,IFGorb,0.0017421288738609004,0.01621741537031888,0.0581051792249836,0.97922528441693,0.3274686781391807,
main,xglm_small,MFG,0.06816560929902736,-0.013050582011496087,0.08801606058583054,7.656908607760111,1.9046207015443192e-14,***
main,xglm_small,PostTemp,0.14138295975153078,-0.03651016886255098,0.0477914425006879,15.325755831135076,5.145254093746684e-53,***
natstor,xglm_small,AntTemp,0.10308577815001362,-0.038153082233319986,0.047641654660731864,11.687257336779465,1.4809202571613175e-31,***
natstor,xglm_small,IFG,0.08089682555754567,-0.007291094044147079,0.055102576857438725,6.836426577144638,8.119294087023237e-12,***
natstor,xglm_small,IFGorb,0.07612284914015928,0.025291629763022128,0.05617489651398538,5.159248671029933,2.479428137763878e-07,***
natstor,xglm_small,MFG,0.09476280362142428,-0.013675161570783835,0.03792982719602229,8.480507254986884,2.2421425323041026e-17,***
natstor,xglm_small,PostTemp,0.1734584323197734,-0.040975513234571256,0.04779321065627103,16.58977700125531,8.262657404375775e-62,***
pereira,xglm_small,AntTemp,0.0919140500232409,-0.028342600379767553,0.09344468089268461,6.238561520693206,4.416129439324834e-10,***
pereira,xglm_small,IFG,0.0854588335551055,0.012888746049875617,0.07251106788982555,3.197633429516296,0.0013856029267031763,**
pereira,xglm_small,IFGorb,0.11841814705658098,-0.009405088174213583,0.05283523895791408,8.048084340754677,8.409998742765936e-16,***
pereira,xglm_small,MFG,-0.011059293581308464,0.02817743803423279,0.054310837163970775,-3.3249354219412495,0.0008843901707092817,***
pereira,xglm_small,PostTemp,0.04352922633018794,0.005049355409079748,0.06749781542965204,0.6608708128393698,0.5086951653309342,
control,xglm_xl,AntTemp,0.1546565002787622,0.005105082583880673,0.05626093039210445,10.054965134961826,8.735234944967588e-24,***
control,xglm_xl,IFG,0.04867923878054793,0.005119447445709889,0.027361504645427387,2.6034315820963454,0.009229568716335837,**
control,xglm_xl,IFGorb,0.13577685377148974,-0.018606338480208026,0.05337316935689023,10.489260943980625,9.678243824612351e-26,***
control,xglm_xl,MFG,0.037985413039251924,0.014530581228716909,0.029581230649220403,1.7092728126991446,0.08740042689237804,
control,xglm_xl,PostTemp,0.07912994934486946,-0.0036279715666906057,0.03311727975943005,5.429023438865413,5.666324286752516e-08,***
main,xglm_xl,AntTemp,0.15357100934698262,0.025164911256307834,0.05346114832291274,11.206641599055141,3.7827523973753437e-29,***
main,xglm_xl,IFG,0.14180511901909326,0.007117505062284263,0.06538216322144487,11.096699316623875,1.3016247103254243e-28,***
main,xglm_xl,IFGorb,0.0757027062167691,0.011382997336186605,0.05474606774347516,5.733717479315434,9.825294125796698e-09,***
main,xglm_xl,MFG,0.12582070898780892,0.009700684667854457,0.05759855896253723,10.233794315289735,1.3992718230437384e-24,***
main,xglm_xl,PostTemp,0.2428734075416614,-0.0003232788156004037,0.03665349185594594,19.872770382039135,7.00293081153724e-88,***
natstor,xglm_xl,AntTemp,0.184509789053863,-0.03325015572089565,0.03286472299666802,16.861371580575263,8.655687126865888e-64,***
natstor,xglm_xl,IFG,0.14592977199576598,-0.030597283877887967,0.04157982368202224,12.721021504313647,4.5191336711250825e-37,***
natstor,xglm_xl,IFGorb,0.20089227524136632,0.025572280220341234,0.046944313291340474,13.223758225093485,6.3985245515752815e-40,***
natstor,xglm_xl,MFG,0.1442364153793641,-0.005673490369249714,0.044018907034949234,11.545414442756508,7.786524038003218e-31,***
natstor,xglm_xl,PostTemp,0.23751170650290326,-0.047920287155750474,0.03173896559958912,21.26551349485691,2.3688389991250095e-100,***
pereira,xglm_xl,AntTemp,0.09752302517163064,0.07017574316116297,0.06465032026296813,1.1977674059614325,0.23100757951597106,
pereira,xglm_xl,IFG,0.07968757553770436,0.01166996243709345,0.05465236104401428,3.862872706732785,0.00011206140801501497,***
pereira,xglm_xl,IFGorb,0.11557918129719932,0.034780655164471916,0.04184694119148228,5.479807009676409,4.257900163189092e-08,***
pereira,xglm_xl,MFG,0.017745065353319416,0.030300901526299044,0.06793213912115352,-1.954293932509253,0.05066646600416898,
pereira,xglm_xl,PostTemp,0.03875351800961429,0.04148623173946206,0.04856564257821464,-0.8946223029902076,0.3709890253186655,
control,xlm_align,AntTemp,0.1455426005392034,0.004526042350331347,0.057426388636385266,10.331392230705264,5.081758510138084e-25,***
control,xlm_align,IFG,0.07177970020664402,0.02246010017961861,0.03424031408836183,3.125492624178888,0.0017750752143870618,**
control,xlm_align,IFGorb,0.12642824563813213,0.019264928184022874,0.04183967854679818,7.686068351131742,1.5172546950028147e-14,***
control,xlm_align,MFG,0.014753916047405826,0.00926809732125957,0.03635816729513846,0.27672419782337315,0.7819918899977872,
control,xlm_align,PostTemp,0.08847069502687499,-0.011291148861185867,0.036672741287286405,6.976200993136229,3.0326877745161414e-12,***
main,xlm_align,AntTemp,0.04818115063552234,-0.011185050099289983,0.047536714418358335,5.637752502325182,1.7228387802796213e-08,***
main,xlm_align,IFG,0.06605006089450827,-0.019278264685218215,0.05095751588214403,7.685712393591324,1.521479617953644e-14,***
main,xlm_align,IFGorb,0.06211614840708941,0.0012411120717419934,0.04884903763009161,5.2899952951038225,1.223195064277217e-07,***
main,xlm_align,MFG,0.04557432177683407,-0.011566723532317153,0.06236348805007674,5.755702628846077,8.628215626655788e-09,***
main,xlm_align,PostTemp,0.1214352942969331,-0.03563472427096484,0.042038595800967714,13.217602020416445,6.944271711055643e-40,***
natstor,xlm_align,AntTemp,0.1715934514680953,-0.016756126985500355,0.04838944743025608,14.47635638133489,1.7092045577240409e-47,***
natstor,xlm_align,IFG,0.0905232433301597,0.028731678862600182,0.051529409627345146,5.027392452693316,4.971941608908795e-07,***
natstor,xlm_align,IFGorb,0.10278641010868328,0.05395629344244464,0.04850187874930007,3.993927790776175,6.498766274349854e-05,***
natstor,xlm_align,MFG,0.07213757081818423,0.015678775739036758,0.04946641652030178,5.323714258592042,1.0166957125445725e-07,***
natstor,xlm_align,PostTemp,0.19485664654308987,-0.03499075036487915,0.043144718570365025,17.467798112978898,2.520354350750651e-68,***
pereira,xlm_align,AntTemp,0.05834084179901336,-0.01763056899595707,0.05358020955862991,4.540650101715258,5.608103595547348e-06,***
pereira,xlm_align,IFG,0.059948652814920234,-0.013303341610916033,0.050903864633045935,4.252960010247605,2.109632612602653e-05,***
pereira,xlm_align,IFGorb,0.13701019960469607,-0.009415294634152192,0.05964857899572728,9.993714268309098,1.6238071830261825e-23,***
pereira,xlm_align,MFG,-0.020540898320495448,0.029649528625706592,0.051603524732697144,-4.437145998616239,9.115946672970273e-06,***
pereira,xlm_align,PostTemp,0.014872004378840028,-0.005249808707193223,0.04447615933829672,0.7252448937435897,0.46830180578423075,
control,xlmr_base,AntTemp,0.14510464366465237,0.022027471959395497,0.049326721711717265,9.045516893477371,1.489587379456902e-19,***
control,xlmr_base,IFG,0.11145678033710024,0.01338482904634917,0.03644729620144878,6.587517481665483,4.4724133972454114e-11,***
control,xlmr_base,IFGorb,0.1792112038836369,0.036379947934962735,0.0434055188323886,10.183569837602095,2.3478671266140077e-24,***
control,xlmr_base,MFG,0.04173977925699565,0.0031388024379520683,0.033016949259637114,2.743690273694227,0.006075282869970387,**
control,xlmr_base,PostTemp,0.09446639234900042,-0.02042719403758792,0.03700117288070453,8.180876607984205,2.817863431370853e-16,***
main,xlmr_base,AntTemp,0.12050897756735034,-0.018921811041215892,0.033179024345794235,11.167587100104233,5.875530675807905e-29,***
main,xlmr_base,IFG,0.09381466796296434,-0.03468801375858202,0.04893240541508493,10.746134943598703,6.179715682029641e-27,***
main,xlmr_base,IFGorb,0.14180845429846642,-0.006141066302882554,0.038784693429380415,11.69391123416682,1.3693204765312551e-31,***
main,xlmr_base,MFG,0.07796720082763013,-0.013492523171294742,0.06620077814603302,7.689131333413532,1.4813734033226372e-14,***
main,xlmr_base,PostTemp,0.16619999992717285,-0.05910081121126355,0.03576352976372373,18.041573138562132,9.189045787701809e-73,***
natstor,xlmr_base,AntTemp,0.1666773413786588,-0.045059855102677036,0.052051614084887225,15.230781197417025,2.2093576183326128e-52,***
natstor,xlmr_base,IFG,0.12243434320868173,0.001530036390165288,0.049154280522619755,8.922406639405372,4.562634683100617e-19,***
natstor,xlmr_base,IFGorb,0.16243848315803622,0.03620791310980694,0.05173946949177139,9.192523035277281,3.837332442484197e-20,***
natstor,xlmr_base,MFG,0.06783195312651408,0.0016752777195874142,0.04546078162452726,5.578534012133768,2.4255405340193917e-08,***
natstor,xlmr_base,PostTemp,0.17038391560949234,-0.060020423296283605,0.03741289711106926,17.06325950640606,2.7856856026027504e-65,***
pereira,xlmr_base,AntTemp,0.07519609870944273,0.027635268178930156,0.04870866325729694,2.8382111508183407,0.004536716020708095,**
pereira,xlmr_base,IFG,0.03638447555776689,0.01935924242172725,0.03642679506989517,0.6981525304978634,0.48508180938577417,
pereira,xlmr_base,IFGorb,0.1288842091770584,0.005648453547557319,0.05150052238175287,8.566419111891033,1.0675282488222486e-17,***
pereira,xlmr_base,MFG,-0.002869319193604361,0.05151824533290265,0.038005365767444836,-4.34182758008557,1.4130240502119515e-05,***
pereira,xlmr_base,PostTemp,0.05500255240318178,0.027341766616122507,0.03745767808065322,1.6350360308583352,0.10204149464057335,
control,xlmr_large,AntTemp,0.1546537079977703,-0.006692315512348176,0.03630542580925406,11.946624614999399,6.761604030911552e-33,***
control,xlmr_large,IFG,0.11396494237037344,-0.0005142239175864054,0.036332681781686006,8.415748165225507,3.903951894167791e-17,***
control,xlmr_large,IFGorb,0.16409327502285886,-0.00948719676147016,0.04187915891493694,12.597708847386654,2.1736724973924836e-36,***
control,xlmr_large,MFG,0.08389660023290961,-0.026478214017850405,0.027281406080735492,8.551303215282626,1.2170643364795325e-17,***
control,xlmr_large,PostTemp,0.13138169230455488,-0.03056861959635937,0.024742677765831916,12.254810164643123,1.5831964990685305e-34,***
main,xlmr_large,AntTemp,0.14189722010838157,0.011055455367381494,0.047785921371423096,10.355691897556603,3.943250851390868e-25,***
main,xlmr_large,IFG,0.1431467656440383,-0.01352611189905646,0.05738469549272143,12.258915449307558,1.5050067344365784e-34,***
main,xlmr_large,IFGorb,0.1352085147131602,0.014889289471585083,0.05508073264308586,8.893705709325618,5.910409573386864e-19,***
main,xlmr_large,MFG,0.09678722954841766,-0.012762929982526245,0.06732046576852732,9.431248751067386,4.052353636636516e-21,***
main,xlmr_large,PostTemp,0.21006226700860575,-0.029438025559777623,0.040094061386993986,18.538950055472853,1.0015797447926644e-76,***
natstor,xlmr_large,AntTemp,0.159178753743501,-0.047395904107799494,0.03984204616167161,15.8792074064444,8.828694396639506e-57,***
natstor,xlmr_large,IFG,0.09640092689066555,0.021407087244673342,0.053177149237832705,5.435935673002807,5.4509619291249676e-08,***
natstor,xlmr_large,IFGorb,0.12758142789271545,0.02624585413580593,0.05435180717494911,7.7441079159147455,9.625523278403848e-15,***
natstor,xlmr_large,MFG,0.09006539521729517,-0.007716232966043269,0.051681111149529585,7.7057266926139,1.301008024930902e-14,***
natstor,xlmr_large,PostTemp,0.1773475883727903,-0.04641249166969731,0.040132974288030025,16.78018167308009,3.4079196190211614e-63,***
pereira,xlmr_large,AntTemp,0.05755446524414033,0.004335183666430985,0.03757251941871124,3.6066862749150697,0.00031013224678416154,***
pereira,xlmr_large,IFG,0.05884505725663983,0.002904666049418992,0.027847335174979098,3.7421834147273674,0.00018242828379673795,***
pereira,xlmr_large,IFGorb,0.09586597873279484,0.0064711167949987845,0.037090289010908196,5.8441031745094,5.093045616233999e-09,***
pereira,xlmr_large,MFG,0.0020724650013904497,0.04654105161212298,0.03983839709789517,-2.3583418769965023,0.01835677840118864,*
pereira,xlmr_large,PostTemp,0.040470451434770606,-0.0016741295290996123,0.023172888563599822,3.2993069226822094,0.0009692387641528111,***
