train,condition,language,model,r1,r2,r3,r_mean,r_sd
natstor,experimental,Mandarin,mt5_small,0.31333309840199663,-0.07362550690626488,0.1655594567850093,0.13508901609358034,0.15943771275428353
natstor,experimental,Mandarin,mt5_base,0.3858733971162103,-0.34815578210558074,0.09193602858424192,0.04321788119829051,0.3016397436245137
natstor,experimental,Mandarin,mt5_large,0.3555023200271218,-0.42506670499031307,0.25880822081632565,0.06308127861771146,0.34742267977300306
natstor,experimental,Mandarin,mgpt,0.32192980283447936,0.5298108706472762,0.11362503284091006,0.32178856877422185,0.1699071861496575
natstor,experimental,Mandarin,xglm_small,0.258188990051456,-0.07298450423736924,0.1281153627798855,0.10443994953132409,0.1362335365569855
natstor,experimental,Mandarin,xglm_med,0.3170042861643765,-0.08173224561693578,0.19434197989493585,0.1432046734807922,0.16675125891522352
natstor,experimental,Mandarin,xglm_large,0.4009298007424021,0.0768248740179159,0.09564631887183232,0.1911336645440501,0.14854713229458036
natstor,experimental,Mandarin,xglm_xl,0.22843300870695987,-0.026119999648483487,-0.0366002387821531,0.05523759009210776,0.12254236988338664
main,experimental,Polish,nllb200_distilled_600M,0.1516139424407731,0.471199476734073,0.23107491546834674,0.28462944488106423,0.1358548101168958
main,experimental,Polish,nllb200_distilled_1B,0.037823180247029325,0.48531831657732816,0.21036498191063757,0.24450215957833168,0.18427693730570294
main,experimental,Polish,nllb200_1B,-0.03879327251103901,0.40425614383135655,0.10510523368211018,0.15685603500080922,0.18453871392958884
main,experimental,Polish,xlm_align,0.11899929463745305,0.40894285025674504,0.30698160224280274,0.2783079157123336,0.12009288512293326
main,experimental,Polish,infoxlm_base,0.10724387258554702,0.4927810099120245,0.30888634311525265,0.3029704085376081,0.15745045734223623
main,experimental,Polish,infoxlm_large,0.14515648104333148,0.46221035325452864,0.3852370435265823,0.3308679592748141,0.13502539875349484
main,experimental,Polish,multiminilm,0.007021340092916312,0.2854349005331925,0.10299454034081702,0.13181692698897526,0.11547460078109466
main,experimental,Polish,xlmr_base,0.12796117168052074,0.4489362813968763,0.3243166403644931,0.3004046978139634,0.13212390904440546
main,experimental,Polish,xlmr_large,0.2699830458270209,0.5209876256254377,0.32989529916394095,0.3736219902054665,0.10703532875340963
main,experimental,Polish,distilmbert,0.037401079627305475,0.3416641841258037,0.07245370885118785,0.15050632420143234,0.13592440855619206
main,experimental,Polish,bert_base,-0.16779033259712375,0.380036032558659,0.09194577331254619,0.10139715775802714,0.22374900832689212
main,experimental,Polish,mdeberta,0.1996893386569679,0.4465813566233558,0.272717579458588,0.30632942491297055,0.10355750174022732
main,experimental,Polish,mt5_small,-0.017940003301154594,0.45480984107236333,0.029282774598935062,0.15538420412338128,0.21260179010672828
main,experimental,Polish,mt5_base,0.06842580480671355,0.43388901813131636,0.23232159389768653,0.24487880561190548,0.14946371409791034
main,experimental,Polish,mt5_large,0.09423285647299115,0.4587045425961992,0.290496293977191,0.2811445643487938,0.1489418088419222
main,experimental,Polish,mgpt,0.03893083941173799,0.44705575074964493,0.4154787399500849,0.30048844337048924,0.18539788212425934
main,experimental,Polish,xglm_small,0.2332272030346112,0.33400083316062784,0.1984099950700694,0.25521267708843615,0.057496316667844424
main,experimental,Polish,xglm_med,0.11892120754613293,0.3668884627816344,0.268633350893201,0.2514810070736561,0.10195617388902936
main,experimental,Polish,xglm_large,0.15192939325669372,0.38473808586209746,0.20107615481409424,0.24591454464429516,0.10019259034507205
main,experimental,Polish,xglm_xl,0.013457041107147984,0.5505544303083006,0.26130322555937063,0.27510489899160645,0.21948616663140172
pereira,experimental,Polish,nllb200_distilled_600M,-0.24293879127509452,0.042861150042442245,0.03835558452139735,-0.053907352237084975,0.13367806785645292
pereira,experimental,Polish,nllb200_distilled_1B,-0.13201713105220814,0.09283289099834083,0.11373753827597564,0.024851099407369445,0.11125041532533693
pereira,experimental,Polish,nllb200_1B,-0.27192014744977994,0.13096235682670643,-0.06671757460040549,-0.06922512174115968,0.1644856506558563
pereira,experimental,Polish,xlm_align,-0.21728681513593645,0.19940663365125336,-0.054062220997419516,-0.023980800827367536,0.1714390590367823
pereira,experimental,Polish,infoxlm_base,-0.20671177838948285,0.20732145850564138,-0.04247691553857683,-0.013955745140806101,0.17022724651497975
pereira,experimental,Polish,infoxlm_large,0.17110170911217204,0.03694636167667771,-0.221813748000266,-0.004588559070472083,0.1630736057543199
pereira,experimental,Polish,multiminilm,-0.04782490907277804,0.16564744530251613,-0.10148396787172029,0.005446189452672602,0.11537808986024267
pereira,experimental,Polish,xlmr_base,-0.10568912547258748,0.23759282406090376,0.0019088220374304597,0.044604173541915586,0.14335920851471257
pereira,experimental,Polish,xlmr_large,0.12008878962516568,0.012232520704287514,-0.12517222463458755,0.0023830285649552216,0.10036932018129442
pereira,experimental,Polish,distilmbert,-0.3850485864260567,-0.06102023018485523,-0.048055011381225206,-0.16470794266404573,0.15589424555287382
pereira,experimental,Polish,bert_base,-0.21103828205431158,-0.09031601849589949,0.13586946335172273,-0.05516161239949611,0.14378947610231568
pereira,experimental,Polish,mdeberta,0.025682810347842012,-0.06003818894822912,0.06575756865843871,0.0104673966860172,0.05247078404619861
pereira,experimental,Polish,mt5_small,-0.1863298918642962,-0.04593469174349213,-0.17235316801925746,-0.13487258387568193,0.06314691174843992
pereira,experimental,Polish,mt5_base,-0.2725012981967754,0.0224748741031145,0.05280750751738821,-0.06573963885875755,0.1467260599248797
pereira,experimental,Polish,mt5_large,0.019266200111396712,0.16543877758116,0.03436680113221956,0.07302392627492542,0.06563731456147284
pereira,experimental,Polish,mgpt,0.0307240468205657,0.2991426573459848,0.1351540846324897,0.15500692959968007,0.11047696353861176
pereira,experimental,Polish,xglm_small,0.15212782697896327,-0.24541114628026717,-0.22788257681385024,-0.10705529870505137,0.18340980011327374
pereira,experimental,Polish,xglm_med,-0.00704161586878279,-0.05539238210150903,-0.023476453010958447,-0.028636816993750088,0.020073550859262622
pereira,experimental,Polish,xglm_large,0.08001340416661594,0.0897485482061774,0.02631086901569339,0.06535760712949558,0.02789479133414984
pereira,experimental,Polish,xglm_xl,-0.06090849542879834,-0.04000079439542069,0.04264638651819469,-0.019420967768674777,0.04471055312976349
control,experimental,Polish,nllb200_distilled_600M,-0.09962184756406016,0.10046009034762533,0.07210660718260638,0.02431494998872385,0.08839768979872374
control,experimental,Polish,nllb200_distilled_1B,0.2036999114681188,0.14584545016512307,0.4039560619041195,0.2511671411791205,0.11058970836805593
control,experimental,Polish,nllb200_1B,0.000792151644399202,-0.0244521053911982,0.29118162654135243,0.0891738909315178,0.14321234132801886
control,experimental,Polish,xlm_align,0.10492302242326136,0.27161779934250707,-0.0264652227070451,0.11669186635290778,0.12197609403520766
control,experimental,Polish,infoxlm_base,0.15656754897976463,0.28661105007788495,0.01705427467598128,0.1534109579112103,0.11006872653528384
control,experimental,Polish,infoxlm_large,0.007372635819515437,-0.016907377358127383,-0.10636108570436044,-0.038631942414324126,0.04890676434522005
control,experimental,Polish,multiminilm,0.19415554236876398,0.30228840711925903,0.03396400350573493,0.17680265099791934,0.11022806213433008
control,experimental,Polish,xlmr_base,0.041751015270420404,0.3593470900371544,0.051625098457273345,0.15090773458828274,0.147443996271242
control,experimental,Polish,xlmr_large,0.06184422067347578,0.16083858630782222,-0.12384051770398166,0.032947429759105445,0.11800230635910608
control,experimental,Polish,distilmbert,0.05837395336396107,0.06293805378293377,-0.008622731851990379,0.03756309176496815,0.032711419825918284
control,experimental,Polish,bert_base,0.20021517514759196,0.2646253843544547,0.17515371009061825,0.21333142319755496,0.03768573643590399
control,experimental,Polish,mdeberta,0.185561162615397,0.12327794146916456,-0.04938338844454833,0.08648523854667108,0.09938146292425284
control,experimental,Polish,mt5_small,0.05344611362909177,-0.1299674788903524,0.01179052422199859,-0.02157694701308735,0.0785076539058046
control,experimental,Polish,mt5_base,-0.1009855753775118,-0.08361870793276549,0.02151077646547918,-0.05436450228159937,0.05411836080863869
control,experimental,Polish,mt5_large,0.2748991132999189,0.07187528876074949,-0.04980987926815449,0.0989881742641713,0.13394106635353856
control,experimental,Polish,mgpt,0.037387341992825625,-0.07397832715343212,0.1677697645362215,0.04372625979187167,0.09879497749732218
control,experimental,Polish,xglm_small,0.06761622556545142,-0.39712499016370373,-0.2793721012728291,-0.20296028862369378,0.19727336909915674
control,experimental,Polish,xglm_med,-0.13076176687219762,-0.07741025893885498,-0.11127763209108113,-0.10648321930071125,0.022042922449828466
control,experimental,Polish,xglm_large,0.008426577747523062,0.11689906603837877,0.0957052697353129,0.07367697117373824,0.0469432610154064
control,experimental,Polish,xglm_xl,0.008100105003804408,0.17879237119343216,-0.010178986117801592,0.058904496693144986,0.08510134402466059
natstor,experimental,Polish,nllb200_distilled_600M,0.3765027818849894,0.08489402653370798,-0.0036535361774517015,0.1525810907470819,0.1624107150345835
natstor,experimental,Polish,nllb200_distilled_1B,0.1766161815150486,0.2616050530663236,-0.09829827081054,0.1133076545902774,0.15359812893921593
natstor,experimental,Polish,nllb200_1B,0.23605197584993184,0.21829307348498472,-0.15611843638156345,0.09940887098445106,0.180830488322805
natstor,experimental,Polish,xlm_align,0.28594799430733375,0.2799603581265588,-0.1322910367492041,0.14453910522822952,0.19576373272764774
natstor,experimental,Polish,infoxlm_base,0.37328253558593966,0.28179494290742274,-0.13773981642442334,0.17244588735631303,0.22249175718962505
natstor,experimental,Polish,infoxlm_large,0.05344826987537325,0.19812667582989468,-0.17690336090711922,0.024890528266049577,0.1544313020258742
natstor,experimental,Polish,multiminilm,0.31033108525934894,0.34992807825364286,-0.23832035419713798,0.14064626977195124,0.26845701955861806
natstor,experimental,Polish,xlmr_base,0.22365401038627458,0.2140236927472456,-0.19529812660113996,0.08079319217746007,0.19526562760017793
natstor,experimental,Polish,xlmr_large,0.12356573791830755,0.3222835305674342,-0.10281687266474297,0.11434413194033292,0.17366897001604262
natstor,experimental,Polish,distilmbert,0.31027862537048817,0.22951638560478774,0.030182717705646542,0.18999257622697416,0.11771442280210238
natstor,experimental,Polish,bert_base,0.27652832484270723,0.37731748571532736,-0.16017458600738982,0.16455707485021492,0.23327752057703793
natstor,experimental,Polish,mdeberta,0.28033756090117457,0.39750037563173113,0.045388899157861984,0.24107561189692253,0.14640525592992756
natstor,experimental,Polish,mt5_small,0.12134160165060891,0.22568450850049948,-0.042072945279552264,0.10165105495718539,0.11019468146726669
natstor,experimental,Polish,mt5_base,0.09579688469232525,0.3187902638148244,-0.208288821886094,0.06876610887368521,0.2160263684165233
natstor,experimental,Polish,mt5_large,0.2955586668522453,0.3658155462966038,0.08209203196988563,0.24782208170624495,0.120647818923584
natstor,experimental,Polish,mgpt,0.13036662285417525,-0.25538719622857114,-0.1443386167489619,-0.08978639670778593,0.1621387487468613
natstor,experimental,Polish,xglm_small,0.2004428358510457,0.26682982953648526,0.16527504072820884,0.21084923537191327,0.042107510380883686
natstor,experimental,Polish,xglm_med,0.19252992786158937,0.16289193269565747,0.0034503509148370356,0.11962407049069462,0.08303353751921147
natstor,experimental,Polish,xglm_large,0.10193225135613036,-0.012728028017579105,0.12703638284307733,0.07208020206054287,0.06083793373198575
natstor,experimental,Polish,xglm_xl,0.10264934176822192,0.455464065187981,0.041250334946627866,0.19978791396761028,0.1825197345253675
main,random_0,Arabic,nllb200_distilled_600M,-0.01791171467875239,-0.06336043895893745,0.06348285823607265,-0.005929765133872393,0.05247209319881348
main,random_1,Arabic,nllb200_distilled_600M,-0.1767066330759721,-0.1728381883447739,-0.04306523839160859,-0.13087001993745154,0.062107438968798175
main,random_2,Arabic,nllb200_distilled_600M,-0.028294822618348574,-0.18555911014952195,0.09903634957273201,-0.03827252773171284,0.1163996273565834
main,random_3,Arabic,nllb200_distilled_600M,0.05528766875813658,0.32863543441010445,-0.1682276827428222,0.0718984734751396,0.20318329724945491
main,random_0,Arabic,nllb200_distilled_1B,-0.1656471505671763,0.014343133191809314,0.20647101365404055,0.01838899875955786,0.15194353952918685
main,random_1,Arabic,nllb200_distilled_1B,-0.06441384400734182,0.07074193422874227,0.08009906684700191,0.02880905235613412,0.06602913643488736
main,random_2,Arabic,nllb200_distilled_1B,-0.03440863901270524,-0.18844520247748564,-0.15243191991301305,-0.12509525380106798,0.06578898442037646
main,random_3,Arabic,nllb200_distilled_1B,0.10091795258862532,0.126835104180838,-0.2912611561546057,-0.021169366461714124,0.1912765987277679
main,random_0,Arabic,nllb200_1B,-0.13746121973278008,-0.04165440846476055,0.17061928642521626,-0.0028321139241081206,0.12873429349812654
main,random_1,Arabic,nllb200_1B,0.2570304028612176,0.2059957079654774,-0.03582993043515908,0.14239872679717863,0.12773729738518533
main,random_2,Arabic,nllb200_1B,-0.13821565910390582,0.020884904245078852,0.0016071310333725323,-0.038574541275151475,0.07089509812214699
main,random_3,Arabic,nllb200_1B,0.10958547655465932,0.21502521106958208,-0.34670088904035407,-0.007363400472037558,0.24377835939576153
main,random_0,Arabic,xlm_align,0.0682713430384842,0.23354123681166528,0.22098111886199986,0.1742645662373831,0.07512372756014386
main,random_1,Arabic,xlm_align,-0.34201312044505555,-0.09415539932495491,0.07249363077228901,-0.1212249629992405,0.1703007783488311
main,random_2,Arabic,xlm_align,-0.2298397602571879,-0.011856624612778059,-0.07439588293762087,-0.1053640892691956,0.09164581899497119
main,random_3,Arabic,xlm_align,-0.13336867223576812,0.03363400762076929,-0.10160994510387147,-0.0671148699062901,0.07241043400634735
main,random_0,Arabic,infoxlm_base,-0.17367952106494952,0.23052649925174423,0.11461307921717725,0.05715335246799066,0.16994477899920563
main,random_1,Arabic,infoxlm_base,-0.18440564791403377,0.04182988615758048,-0.02023591769457241,-0.05427055981700857,0.09544421361007648
main,random_2,Arabic,infoxlm_base,-0.26129114097387895,-0.059098615588298375,0.0692450897214986,-0.0837148889468929,0.13605886137042736
main,random_3,Arabic,infoxlm_base,0.02750880673594436,-0.16506640679747306,-0.23758075619368732,-0.12504611875173868,0.1118610348751326
main,random_0,Arabic,infoxlm_large,0.03810224698112213,0.04083685593363279,0.23467304165915837,0.10453738152463776,0.09202657967680272
main,random_1,Arabic,infoxlm_large,-0.1596107596652618,-0.07921846447396094,0.14168022256632845,-0.0323830005242981,0.12738193096891523
main,random_2,Arabic,infoxlm_large,-0.16396955457910692,-0.1353038879275246,-0.005893666965514692,-0.10172236982404874,0.06876426072608173
main,random_3,Arabic,infoxlm_large,-0.12742812620217944,0.010662002051302114,-0.2842137045378872,-0.13365994289625485,0.12046312641523639
main,random_0,Arabic,multiminilm,-0.14861332519152978,0.10321389769345933,-0.03307702830056287,-0.026158818599544442,0.1029243533396962
main,random_1,Arabic,multiminilm,-0.4720725606926492,-0.23536381148087981,0.10875836148960841,-0.19955933689464023,0.23847097704762096
main,random_2,Arabic,multiminilm,-0.22321916916575288,-0.17185421079846996,0.16850133542205847,-0.07552401484738813,0.1738214954440575
main,random_3,Arabic,multiminilm,0.004790189724110771,0.017411215083354376,-0.05730601228861913,-0.01170153582705133,0.032656278368076344
main,random_0,Arabic,xlmr_base,0.046719293154486086,0.12482712938882459,0.27380171088316985,0.14844937780882683,0.0941987759145108
main,random_1,Arabic,xlmr_base,-0.19039952750273534,-0.049575546449313175,0.027884672283014857,-0.07069680055634454,0.090356990138438
main,random_2,Arabic,xlmr_base,-0.01744138973931429,0.00293232591732138,-0.020829775389596426,-0.011779613070529778,0.010494479530224471
main,random_3,Arabic,xlmr_base,-0.3111499788727717,0.0031417831544456026,-0.049309522996495665,-0.11910590623827393,0.13747358353460282
main,random_0,Arabic,xlmr_large,-0.007103676381243615,0.016293757383217665,0.3235950084251282,0.11092836314236743,0.15068109036097463
main,random_1,Arabic,xlmr_large,0.10347712283049222,-0.05859684772393078,0.2766399334198974,0.10717340284215295,0.13688479760334282
main,random_2,Arabic,xlmr_large,-0.05987204372791168,-0.22338304184936675,-0.08538536250553487,-0.12288014936093776,0.07182551035979576
main,random_3,Arabic,xlmr_large,-0.1476673700130439,0.16765126714006862,-0.32049614225034373,-0.10017074837443966,0.2020955551613366
main,random_0,Arabic,distilmbert,0.021564724019802424,-0.051434140698692336,0.04914719567113903,0.0064259263307497065,0.042434566908656296
main,random_1,Arabic,distilmbert,-0.26897916840610564,-0.08399589387167272,0.1395007773895295,-0.07115809496274962,0.16700813022109776
main,random_2,Arabic,distilmbert,-0.12178290106996835,-0.1781534934396022,0.17081339147185176,-0.04304100101257293,0.15295900716572752
main,random_3,Arabic,distilmbert,0.06992226426458431,-0.09801270275373869,-0.17430951029843894,-0.06746664959586444,0.10201988678420698
main,random_0,Arabic,bert_base,-0.16311209631419657,-0.10285814361382777,0.13729889397053516,-0.04289044865249639,0.1297659023015285
main,random_1,Arabic,bert_base,0.0438511383956404,-0.21764442452128924,0.18499932481143974,0.003735346228596966,0.16680818286297475
main,random_2,Arabic,bert_base,-0.09754186059933428,0.0636980294000898,0.04429365235015556,0.003483273716970358,0.07187345724672194
main,random_3,Arabic,bert_base,0.2845766606728522,-0.1811411554741833,-0.42235675594406286,-0.10630708358179798,0.2934153115970742
main,random_0,Arabic,mdeberta,0.07241407061523328,0.029817566867460323,0.2793959666241282,0.1272092013689406,0.10900833048292438
main,random_1,Arabic,mdeberta,-0.21843573431142566,-0.12193042770402006,0.11159605035279624,-0.07625670388754983,0.13855158247047736
main,random_2,Arabic,mdeberta,-0.19163227772080638,-0.019155068340208668,0.049370350900647154,-0.053805665053455964,0.10139383492123061
main,random_3,Arabic,mdeberta,-0.16849425384310823,-0.1682101572008678,-0.33917422195705815,-0.22529287766701142,0.08052635432248938
main,random_0,Arabic,mt5_small,0.3166520222944774,-0.2197767696932444,0.07857529522654742,0.05848351594259349,0.219456483027878
main,random_1,Arabic,mt5_small,-0.26208494237629654,0.0034991279627784727,-0.14465382435739388,-0.1344132129236373,0.10866577871734528
main,random_2,Arabic,mt5_small,-0.02504514313697294,0.08386555282542385,0.07313572734661236,0.04398537901168775,0.049008108375308605
main,random_3,Arabic,mt5_small,0.010616999785600323,0.23141147785058175,-0.10486682465873384,0.04572055099248274,0.13951097606792415
main,random_0,Arabic,mt5_base,-0.2263083908796638,0.023617057559647596,0.10675661884030471,-0.03197823815990383,0.141541991071081
main,random_1,Arabic,mt5_base,-0.08307661925844576,-0.18759116585783886,0.11460261121155298,-0.05202172463491056,0.12530914993174674
main,random_2,Arabic,mt5_base,0.26478929156006853,-0.24654792643393897,0.19196238886587869,0.07006791799733608,0.22584675357079967
main,random_3,Arabic,mt5_base,0.25500660947255477,-0.17095443210243122,-0.4456849860217485,-0.12054426955054165,0.2882684701980303
main,random_0,Arabic,mt5_large,0.2208057331532953,-0.08379772966060084,0.20122758438278884,0.11274519595849443,0.1392064825729629
main,random_1,Arabic,mt5_large,0.026560740658635583,-0.10050620048814737,-0.09053074302343125,-0.05482540095098101,0.05769260768638686
main,random_2,Arabic,mt5_large,-0.09629503085115368,-0.02545128965380014,-0.09272456738247013,-0.07149029596247465,0.03258711022027912
main,random_3,Arabic,mt5_large,-0.1551757397414743,-0.08475000935537842,-0.19610290245892123,-0.14534288385192465,0.0459882629362518
main,random_0,Arabic,mgpt,0.42988050233017866,0.18500284600331518,0.48295606091323195,0.3659464697489086,0.129768254876057
main,random_1,Arabic,mgpt,-0.518540403609271,-0.29778722914603145,-0.051853965584866706,-0.2893938661133897,0.19061635863032117
main,random_2,Arabic,mgpt,-0.2724414261504749,-0.16889295128013546,-0.2851803700721054,-0.24217158250090523,0.052076152688486206
main,random_3,Arabic,mgpt,0.30958803134694907,0.2897865279527569,0.12872745817912004,0.242700672492942,0.08099565860767208
main,random_0,Arabic,xglm_small,0.11953821443836275,-0.260877419455774,0.3097534207620931,0.05613807191489397,0.23723346097031978
main,random_1,Arabic,xglm_small,-0.4253913922572914,-0.457027462769837,-0.11824027997448282,-0.33355304500053706,0.15279594306730862
main,random_2,Arabic,xglm_small,-0.43503996947055273,-0.18480996715143586,-0.1615645117222002,-0.26047148278139626,0.1238028142066644
main,random_3,Arabic,xglm_small,0.11087756232418598,0.23609192155088488,-0.3632794049365354,-0.005436640353821502,0.2581449748523594
main,random_0,Arabic,xglm_med,0.19618681823456816,-0.24884564063301065,0.5109583308121779,0.15276650280457846,0.3117044664421735
main,random_1,Arabic,xglm_med,-0.3282210576060633,-0.2790633074901391,-0.02036468317122684,-0.20921634942247638,0.13503785884834896
main,random_2,Arabic,xglm_med,-0.32315403726990194,0.1282192244074018,-0.4086136570917525,-0.2011828233180842,0.23552086735479347
main,random_3,Arabic,xglm_med,0.21508935598395929,0.30051846631099105,-0.37533467145032084,0.046757716948209814,0.3004951707662971
main,random_0,Arabic,xglm_large,-0.0031190090086857837,-0.31877156591514727,0.41736334655337004,0.03182425720984566,0.30153985499905017
main,random_1,Arabic,xglm_large,-0.30943999759018775,-0.26129232565638805,0.07465347887280784,-0.16535961479125597,0.17084937503701364
main,random_2,Arabic,xglm_large,-0.2269495415635313,0.1325941059864012,-0.2323854919722408,-0.10891364251645697,0.1707861856813978
main,random_3,Arabic,xglm_large,-0.114068335018814,0.3786348315955905,-0.282760962853193,-0.006064822092138822,0.2806060920365192
main,random_0,Arabic,xglm_xl,0.03123141602135232,-0.1830493076353046,0.3161702423555597,0.054784116913869134,0.20448486017758466
main,random_1,Arabic,xglm_xl,-0.09108304866556992,-0.1938229748892544,0.048153906940529186,-0.07891737220476504,0.09916049481464548
main,random_2,Arabic,xglm_xl,-0.3596579985191126,-0.08380019677161589,-0.30706354745405917,-0.2501739142482626,0.11958735850403214
main,random_3,Arabic,xglm_xl,-0.2169879582025471,0.2894836259949439,-0.32579203401075363,-0.08443212207278561,0.26810361394792476
pereira,random_0,Arabic,nllb200_distilled_600M,0.2737442152981776,0.032537858891971125,0.056797131288557005,0.12102640182623525,0.10844100081931242
pereira,random_1,Arabic,nllb200_distilled_600M,0.16538783592821008,0.20126620045903865,0.21450337142047693,0.19371913593590853,0.020749338846659637
pereira,random_2,Arabic,nllb200_distilled_600M,0.42810002194149394,0.08461351532791504,0.16550907933571513,0.22607420553504134,0.14662161264073653
pereira,random_3,Arabic,nllb200_distilled_600M,0.0929273003235618,-0.08558848904574062,0.11606425541572077,0.04113435556451398,0.09010304908758711
pereira,random_0,Arabic,nllb200_distilled_1B,0.05319259017869125,-0.08421572252594882,0.1713414150531703,0.04677276090197091,0.10442947635562443
pereira,random_1,Arabic,nllb200_distilled_1B,-0.05341431744478125,-0.011622802004660428,0.06260099376072918,-0.0008120418962375003,0.04797598363847798
pereira,random_2,Arabic,nllb200_distilled_1B,0.25557216543354,-0.030058802576172126,0.0825940113729685,0.10270245807677879,0.1174720525434916
pereira,random_3,Arabic,nllb200_distilled_1B,0.06083795778682782,0.15149638029013043,0.16912552043365767,0.1271532861702053,0.047441112476391364
pereira,random_0,Arabic,nllb200_1B,0.14779721723727043,-0.06679329181810637,0.0029508366261404508,0.027984920681768177,0.08937673324208269
pereira,random_1,Arabic,nllb200_1B,0.042342007107028685,0.22246457837710729,0.07158917065115683,0.11213191871176427,0.07892536975086255
pereira,random_2,Arabic,nllb200_1B,0.2843128237244812,0.07994277676100389,-0.03787930464035918,0.10879209861504198,0.13310686038829816
pereira,random_3,Arabic,nllb200_1B,0.1902461617044046,0.0723477657923717,0.2360485970327896,0.16621417484318865,0.06895719847158423
pereira,random_0,Arabic,xlm_align,0.16848933174227032,-0.17560373178604494,0.1324608947479619,0.04178216490139577,0.1544171474222022
pereira,random_1,Arabic,xlm_align,-0.13128343161692693,-0.13059246677474146,0.15284113567313803,-0.036344920906176775,0.1337750409235023
pereira,random_2,Arabic,xlm_align,0.15991315675338202,-0.09626982343784322,0.05298930451027802,0.038877545941938936,0.10506120797685112
pereira,random_3,Arabic,xlm_align,0.3873971350764437,-0.03903689423885739,-0.09938284310147626,0.08299246591203668,0.21665188720287593
pereira,random_0,Arabic,infoxlm_base,0.16695283269486247,-0.12585447611114084,0.02371798527446329,0.021605447286061636,0.11954741635328323
pereira,random_1,Arabic,infoxlm_base,-0.10928878415056614,-0.2224126289653819,0.10414178168097468,-0.07585321047832445,0.13539546759583265
pereira,random_2,Arabic,infoxlm_base,0.15988186782989544,0.1300675130122221,0.06528623348526226,0.11841187144245992,0.03948817539946156
pereira,random_3,Arabic,infoxlm_base,0.2516511671993062,-0.10774329728821172,-0.061774250450664016,0.027377873153476822,0.1596917262173455
pereira,random_0,Arabic,infoxlm_large,-0.11150574936206216,-0.23578961192968367,0.14394878666310493,-0.0677821915428803,0.15808041196962472
pereira,random_1,Arabic,infoxlm_large,-0.09344053289528124,-0.18113037212168479,0.06308942126265951,-0.07049382791810217,0.1010139934931632
pereira,random_2,Arabic,infoxlm_large,0.12514947611890037,-0.0508210665436533,0.023204228734539787,0.03251087943659562,0.07214045689581755
pereira,random_3,Arabic,infoxlm_large,0.0694030789950484,-0.15609616752133065,0.07966563759873126,-0.0023424836425169995,0.10880096968625212
pereira,random_0,Arabic,multiminilm,0.03503297943186716,-0.11686049749677974,0.00822364730223317,-0.0245346235875598,0.0661953438298855
pereira,random_1,Arabic,multiminilm,0.09003728729468453,0.16346040503826093,0.08403053494976942,0.11250940909423829,0.03611115487121345
pereira,random_2,Arabic,multiminilm,-0.12393126525720484,-0.20588288899866292,-0.12399429102776567,-0.15126948176121113,0.03861751917307956
pereira,random_3,Arabic,multiminilm,0.23723972858470888,0.012269278804421123,0.045651834033006794,0.09838694714071228,0.0991250722889963
pereira,random_0,Arabic,xlmr_base,0.001947154575635496,-0.1986578620157448,-0.10867071818553005,-0.10179380854187979,0.08204089258856297
pereira,random_1,Arabic,xlmr_base,0.08079479648235564,-0.13727465879129208,-0.035580700315222806,-0.030686854208053078,0.08909371144335182
pereira,random_2,Arabic,xlmr_base,0.024647262756804865,-0.04572285696696741,-0.02654837408462383,-0.015874656098262125,0.029703362651657215
pereira,random_3,Arabic,xlmr_base,0.18335177598704333,-0.08400108946122946,-0.12429991718337584,-0.008316410219187323,0.136524769624745
pereira,random_0,Arabic,xlmr_large,-0.04730287999198639,-0.12126409452822118,0.24447763427186886,0.02530355325055376,0.15789347391532102
pereira,random_1,Arabic,xlmr_large,-0.024959215165717672,-0.09913962322090589,0.07783127255283116,-0.015422521944597464,0.07256209238041143
pereira,random_2,Arabic,xlmr_large,0.27041731527093443,-0.18166590928651644,0.18676792688510865,0.09183977762317556,0.19638962230438337
pereira,random_3,Arabic,xlmr_large,0.05451585383435358,-0.16533817814192808,0.17409791687076298,0.021091864187729497,0.14057521821025065
pereira,random_0,Arabic,distilmbert,0.42987026142626605,-0.022169617745821865,0.2586703212205292,0.22212365496699113,0.18634512282530066
pereira,random_1,Arabic,distilmbert,-0.0868168891560826,-0.1072613636996178,0.036781224529270254,-0.052432342775476724,0.06363327001010963
pereira,random_2,Arabic,distilmbert,0.11212404950040708,-0.22689184956430666,0.14245703020647804,0.009229743380859487,0.16742177759748136
pereira,random_3,Arabic,distilmbert,-0.13479208313979696,-0.1544747264878537,-0.11536615139266572,-0.1348776536734388,0.015966123579444914
pereira,random_0,Arabic,bert_base,0.3256365420411971,0.12403248575322957,0.3126646361955278,0.2541112213299848,0.09213188254617322
pereira,random_1,Arabic,bert_base,-0.08873838222251036,0.14355363031768573,-0.11180238218667608,-0.018995711363833573,0.11532476861573215
pereira,random_2,Arabic,bert_base,0.32292619975288467,-0.28999039932170106,0.3146778017917548,0.11587120074097947,0.2870072447649022
pereira,random_3,Arabic,bert_base,0.10093624050740439,-0.024827900484189563,-0.1736997746542085,-0.03253047821033122,0.11225189674324099
pereira,random_0,Arabic,mdeberta,0.09746479074294416,0.05252974900611562,-0.02261629690580302,0.04245941428108559,0.049537363903974105
pereira,random_1,Arabic,mdeberta,-0.13957335497393109,-0.12424725316723925,-0.005154503786543961,-0.08965837064257144,0.060079946650903875
